start	end	text
684120	686120	続いていきましょうかじゃあ
686120	689120	はいリエラジネームまっこいさんからいただきました
689120	690120	ありがとうございます
690120	691120	ありがとうございます
691120	695120	リエラクラブ内のメモリーズにアップされた
695120	699120	オープンザゲートのMVビハインドムービー見ました
699120	704120	皆さんの真剣&わちゃわちゃなシーンが見られて楽しかったです
704120	707120	中でもここで閃光花火したいと言って
707120	711120	なこちゃんのチョロ毛で盛り上がっていたシーンが印象に残ってます
711120	712120	どういうことよ
712120	713120	ありがとうございます
713120	714120	ありがとうございます
714120	715120	どういうこと?
715120	716120	続きましてリエラジネーム
716120	718120	朝はパンハのライさんからいただきました
718120	719120	ありがとうございます
719120	720120	ありがとうございます
720120	724120	リエラクラブのオープンザゲートMVビハインドムービー見ました
724120	728120	これぞリエラというくらいの自由なわちゃわちゃ感最高です
728120	731120	内容盛りだくさんのMV撮影だったと思いますが
731120	735120	その中でもリエラの皆さんが楽しみながら撮影に挑んでいることが伝わってきて
735120	737120	なんだかとても嬉しかったです
737120	741120	ところでペイちゃんが流行らせたいと言っていた
741120	746120	オープンザゲートClose in my eyesが流行ったのかどうかとても気になっています
746120	747120	続報お待ちしています
747120	748120	いただきました
748120	749120	ありがとうございます
749120	750120	ありがとうございます
750120	753120	こちらも見ていただいて
753120	754120	リエラクラブ内の
754120	755120	リエラクラブ
755120	756120	ありがとうございます
756120	758120	盛りだくさん
758120	759120	盛りだくさんで
759120	761120	毎回公開されるたびに
761120	763120	お、きたーってなる
763120	765120	いいよね裏が本当にいいよね
765120	767120	結構長かったしかも
767120	768120	一個一個が
768120	769120	そうね
769120	770120	ボリュームもあって
770120	772120	え、このペイちゃんが言ってたやつって
772120	773120	肯定で言ってたやつ?
773120	775120	え、なんですかこの言葉
775120	777120	え、私知らないです
777120	778120	え、知らないです
778120	779120	え、知らないです
779120	780120	え、知らないです
780120	781120	誰かこれ言ったの?
781120	783120	じゃあこのライさん間違えてる
783120	784120	あ、そうかも
784120	785120	あってますね
785120	787120	誰しもね間違いはありますから
787120	789120	こうやって間違えないの
789120	790120	なんで
790120	791120	いやこれ私はもうあの
791120	793120	私はもうなんなら言わされた側だったので
793120	794120	このセリフで
794120	795120	あ、そうだ言わされたんですか
795120	796120	そうだそうだ
796120	797120	その説は大変申し訳ございませんでした
797120	799120	これはどういう意図があって
799120	803120	え、これはなんかカメラが近づいてきたから
803120	805120	あ、なんか言わなきゃと思ってとっさに
805120	807120	オープンザゲイト
807120	808120	グローズイマイアイスって
808120	809120	なるほど
809120	811120	とっさにこれが出てくるって
811120	813120	なんかもう謎すぎてさ
813120	816120	こう私が一番聞きたいよ
816120	819120	いやいやいやもう意味わかんないし
819120	821120	この時の私に一番聞きたい
821120	822120	いやなんか謎だった
822120	824120	本当に謎だったのが
824120	825120	うんうんうん
825120	826120	なんだっけ
826120	827120	本当にトコトコトコって
827120	828120	ペイが近づいてきてくれて
828120	829120	うんうんうん
829120	831120	サイリンって今から私が言う言葉を
831120	832120	そのままなんかこう真似してって
832120	833120	うんうん
833120	834120	そうだそうだ
834120	835120	でなんかちょっと自分のワールドに入って
835120	836120	いきなり
836120	837120	うんうん
837120	838120	オープンザゲイト
838120	839120	って言って
839120	840120	私もさなんか
840120	841120	言うじゃんとりあえず
841120	842120	うん
842120	843120	まず一言で聞き取れないわけ
843120	844120	この急に英語が来るから
844120	845120	そうね
845120	846120	そうね
846120	847120	でもそのなんか後に
847120	849120	あのカメラがね止まった後に
849120	851120	あれってちなみにどういう意味で
851120	853120	あれを言ったのって言ったら
853120	855120	なんか本当に意味がないみたいな
855120	857120	意味ないんですよみたいな
857120	858120	早い
858120	859120	言い出すから
859120	860120	なんだって
860120	863120	逆に謎のまま終わったこれ
863120	865120	なんかさこうやってこうなんていうの
865120	867120	お便りとかでさこうちゃんとさこう
867120	869120	書いてある文字を見るとさ
869120	871120	こう意味が私たちも分かるじゃない
871120	872120	英語の
872120	874120	意味が分かるからこそ意味分からないなって
874120	876120	思うんだけど
876120	878120	そうなんか強気だな
878120	879120	でもなんかてんちゃんが
879120	881120	こうボソってこうなんか急に言ってきたら
881120	883120	すごいやっぱ様になるから
883120	884120	わかるわかる
884120	886120	なんかその場では納得しちゃうよね
886120	887120	そうそうそう
887120	888120	そうみたいな
888120	889120	すごいフォローだ
889120	890120	フォローがとても上手
890120	891120	でもこうやって見たら
891120	892120	本当に意味分からないんだよ
892120	894120	すごい最後
894120	895120	最後の一撃が
895120	896120	なんかすごいあの
896120	897120	いいね
897120	898120	なんか人間をね
898120	899120	あげられるとこだけあげて
899120	901120	最後にガーンって落とす感じがね
901120	903120	とてもいいと思う
903120	904120	正直っていうのが
904120	906120	やっぱりリエラの良心ですから
906120	908120	いや本当にそうだよ
908120	909120	でもこれほんと
909120	911120	どういう意味なんだろうね
911120	914120	まあでもボケは追求したら終わりですからね
914120	915120	そっか
915120	916120	私ボケてたんだ
916120	918120	確実にボケでしょこれはね
918120	920120	怖いですボケじゃなかったら
920120	922120	なんか一発芸的なノリかな
922120	924120	一発芸だったんだこれ
924120	926120	一発芸ってことにしとこうじゃ
926120	928120	流行らせるんでしょだってこれ
928120	930120	そうだね流行らせたいね
930120	931120	ちょっとこのね
931120	933120	リエラのコメント欄だけでもね
933120	934120	うん
934120	935120	そこだけでいいんだ
935120	937120	私まだ諦めてないよ
937120	939120	2025年流行語大賞
939120	940120	あれちょっともう発表されてる
940120	941120	もう発表されてる
941120	942120	もう発表されてる?
942120	943120	じゃあ来年かな?
943120	944120	やば
944120	945120	ちょっとタイミングがね
945120	948120	ごめんなさいでしたタイミングが
948120	950120	しかもMVの撮影もね
950120	952120	もうちゃんと1日かけてね
952120	953120	そうだよ
953120	954120	やらせてもらったんですけど
954120	955120	ペイのなんか好きなとことか
955120	956120	確かに
956120	957120	好きなところ
957120	958120	何とかあります?
958120	959120	印象深かったのことか
959120	961120	あの楽しいって気持ちって
961120	963120	あのみんなで歌ってるときに
963120	964120	あの二人一組とかで
964120	966120	あのなんて言うんだろう
966120	967120	AがLね
967120	969120	指をさLをさ
969120	970120	なんか繋げて
970120	971120	なんか
971120	972120	なんて言うんだろう
972120	973120	気持ちをなんか
973120	975120	受け渡しじゃないけど
975120	977120	共有している振り付けがすごく
977120	978120	私大好きで
978120	979120	わかる
979120	980120	いいよねあそこ
980120	982120	いいよね目が合う振り付け多いよね
982120	983120	多いよね
983120	984120	そうあのね
984120	985120	私あそこなぎと
985120	988120	青山なぎささんと目が合うんですけど
988120	990120	毎回すっごくニコニコ
990120	991120	笑ってて
991120	992120	目が合う度に
992120	993120	この度に
993120	994120	あーリエラ最高って思う
994120	995120	やばい
995120	996120	MVに
996120	997120	ペイが写ってるその顔
997120	998120	多分MVに
998120	1000120	なんかその後ろ向いて
1000120	1001120	レイと目合わせるんだけど
1001120	1002120	そのペイの笑顔が最高
1002120	1003120	えー
1003120	1004120	ほんと
1004120	1005120	ありがったー
1005120	1006120	そうほんとに
1006120	1008120	いやー笑っちゃうよもう
1008120	1009120	あれも好き
1009120	1010120	ごめんあれも好き
1010120	1011120	あのあそこのあの
1011120	1012120	いやそうあれを触れなきゃ
1012120	1013120	あのきなこちゃんのさ
1013120	1014120	あのあるじゃん
1014120	1015120	あそこね
1015120	1016120	ガージのシーンですね
1016120	1017120	そうだ
1017120	1018120	え前も言ってくれてた
1018120	1019120	あそこ大好きねって
1019120	1020120	言ってて
1020120	1021120	先輩よね
1021120	1023120	ねえどういう思いであれは
1023120	1024120	あれすごかった
1024120	1025120	ねえやったんですか
1025120	1026120	あれはでもやっぱり
1026120	1028120	後輩の成長って
1028120	1030120	嬉しいなって思って
1030120	1031120	すみでちゃんが入ってるね
1031120	1032120	もう入ってるもう腕組んでるもう今
1032120	1033120	本当に嬉しくて
1033120	1036120	いやーもう大きくなったなーって思って
1036120	1037120	ははは
1037120	1038120	すごく満たされた気持ち
1038120	1039120	あー
1039120	1040120	よかった
1040120	1041120	出てたそれが顔とか
1041120	1042120	全部に
1042120	1043120	よかった
1043120	1044120	そこはリピしたくなるところ
1044120	1045120	リピね
1045120	1046120	ぜひ
1046120	1047120	してくださいよ
1047120	1048120	そこぜひ
1048120	1049120	ありがとうございます
1049120	1050120	ありがとうございます
1050120	1051120	はい
1051120	1053120	ではでは次いきましょうか
1053120	1054120	え
1054120	1057120	リエラジネーム小学女子のクッキー&クリームさんからいただきました
1057120	1058120	ありがとうございます
1058120	1059120	ありがとうございます
1059120	1061120	ファンディスクを見ました
1061120	1062120	ありがとう
1062120	1065120	一番印象に残ったのはバーベキューです
1065120	1067120	バーベキューを楽しんでいる際に
1067120	1070120	リエラのグッズを考えていたところが面白かったです
1070120	1074120	私はサユリン考案のリエラティが欲しいと思いました
1074120	1078120	そしてクマちゃん考案のメンバーの顔になれる顔パック
1078120	1082120	クマちゃんの独特な言動にまたもや心動かされました
1082120	1087120	なんとほとんどの商品が商品化されるということで楽しみです
1087120	1089120	ありがとうございます
1089120	1090120	ありがとうございます
1090120	1094120	続きましてリエラジネーム海のキヨギャラクシーさんからいただきました
1094120	1095120	ありがとうございます
1095120	1096120	ありがとうございます
1096120	1098120	ファンディスクを拝見したのですが
1098120	1105120	緊急企画一期生雨女検証が突然始まってめちゃくちゃ笑ってしまいました
1105120	1110120	晴れ曇り雨の3枚のカードを5人それぞれが引いて
1110120	1113120	雨を引いたら雨女というものでしたが
1113120	1117120	まさか1週目であんなにも引くメンバーがいるとは
1117120	1122120	僕はリエラファーストライブツアーに8公演現地参加していますが
1122120	1126120	全部晴れていた記憶があるのであまり気にする必要はないと思います
1126120	1127120	すごい
1127120	1131120	でもまた突撃ロケがあるときは晴れますように
1131120	1132120	とのことです
1132120	1133120	ありがとうございます
1133120	1135120	ありがとうございます
1136120	1140120	こちら10月29日にリエラ初のファンディスク
1140120	1145120	ラブライブスーパースターファンディスク北海道はでっかい堂をリリースさせていただきました
1145120	1147120	ありがとうございます
1147120	1149120	本当に見てくれたかな
1149120	1151120	見てくれたかしら
1151120	1154120	やっぱメンバーのきなこちゃんの地元である北海道にね
1154120	1155120	11人で行けたし
1155120	1156120	嬉しい
1156120	1157120	嬉しかった
1157120	1158120	ご褒美
1158120	1159120	ご褒美でしたよ
1159120	1161120	本当にねご褒美だったよね
1161120	1163120	こんなにいいんですかとかね
1163120	1164120	ねえ
1164120	1166120	バーベキュー本当楽しかった
1166120	1167120	楽しかったよね
1167120	1169120	雨降ってたけど
1169120	1171120	ちゃんとこう屋根がついているところをね
1171120	1173120	準備してくださって
1173120	1175120	いろんな食材をね
1175120	1177120	用意してくださってめっちゃ美味しかったよね
1177120	1178120	美味しかった
1178120	1180120	何が美味しかった?
1180120	1182120	あれじゃない?パエリアあったよね
1182120	1183120	あったあったあった
1183120	1186120	パエリア食べてみんながなんかすごいハフハフしながら
1186120	1189120	美味しいって食べてたその顔がすごく印象に残ってて
1189120	1190120	わかるー
1190120	1191120	美味しかったな
1191120	1192120	私
1192120	1193120	じゃがいも
1193120	1194120	えっ
1194120	1195120	そうかる
1195120	1196120	甘くって
1196120	1197120	びっくりした
1197120	1200120	北海道のじゃがいもこんな美味しいんだと思ってびっくりした記憶
1200120	1201120	なんかスイーツかと思った
1201120	1202120	えっ本当にじゃがかったよね
1202120	1203120	じゃがさだったんだけど
1203120	1204120	そうそう
1204120	1205120	めっちゃ美味しかったほんと
1205120	1206120	美味しかったな
1206120	1207120	ねえ
1207120	1209120	みんなでもぐもぐして
1209120	1210120	ねえ
1210120	1211120	幸せでいっぱいでしたよ
1211120	1212120	ねえ
1212120	1214120	ほとんど商品化されるって
1214120	1215120	すごいね
1215120	1216120	すごいよ
1216120	1217120	楽しみ
1217120	1218120	超楽しみだよ
1218120	1219120	ねえ
1219120	1222120	なかったからね自分がその考えたグッズが
1222120	1223120	そうだよね
1223120	1224120	確かになかったもんね
1224120	1225120	今まで
1225120	1226120	うんうん
1226120	1228120	いやうれしいよこんな素敵な機会を
1228120	1229120	ねえ
1229120	1230120	いただけて
1230120	1231120	そしてね
1231120	1232120	なんだこれは
1232120	1233120	1期生
1233120	1234120	雨女検証
1234120	1236120	ちょっとさ失礼ですよね
1236120	1237120	そうですよ
1237120	1238120	なんだかちょっとさ
1238120	1239120	これは
1239120	1241120	1期生のお二人ね今いらっしゃるから
1241120	1242120	はい
1242120	1243120	なんですか
1243120	1245120	あれ結局
1245120	1246120	うん
1246120	1247120	なこちゃんがなったんですけど
1247120	1249120	なこが雨女になった
1249120	1250120	そうですよね
1250120	1251120	あの時はね
1251120	1252120	あの時はっていう感じだったんだけど
1252120	1253120	なこごめんって感じだけどね
1253120	1254120	うん
1254120	1256120	でもさこれあの2周したんだよね
1256120	1257120	そう
1257120	1258120	1回で決まらなくて
1258120	1259120	そうそう
1259120	1260120	なんで決まらなかったかというと
1260120	1261120	うん
1261120	1262120	その
1262120	1266120	晴れ曇り雨の3枚のカードを5人それぞれ引いたのに
1266120	1268120	雨雨雨雨雨曇りだったのよ
1268120	1269120	そう
1269120	1271120	晴れを引いた人がひとりもりだったのよ
1271120	1272120	恐ろしいよね
1272120	1275120	恐ろしかった本当にあれびっくりしちゃって
1275120	1277120	だから2周目いこうみたいな感じ
1277120	1278120	そういうこと?
1278120	1279120	そうなの
1279120	1280120	そうそうそうそう
1280120	1281120	すごいね
1281120	1283120	なぎが曇りだったのよ唯一
1283120	1284120	あ言ってた言ってた
1284120	1285120	そう
1285120	1286120	うわー
1286120	1287120	だから
1287120	1288120	あれなんですね
1288120	1289120	どうした?
1289120	1290120	なになに
1290120	1291120	痛いことあるなら
1291120	1292120	さっきちゃん
1292120	1293120	痛いことあるなら聞くよ
1293120	1294120	いや何かね
1294120	1295120	さっきで
1295120	1296120	怖い
1296120	1297120	さっきでロケーするときは
1297120	1298120	大体晴れてるんですよ
1298120	1299120	あらいいじゃん
1299120	1302120	ていうのも私めちゃめちゃもう本当に晴れ女で
1302120	1304120	でイエイナもめっちゃ晴れ女で
1304120	1306120	だからまあ晴れるんですけど
1306120	1308120	あのこうリエラで企画
1308120	1310120	リエラでロケってなると
1310120	1313120	結構やっぱ北海道の日のように
1313120	1316120	ちょっとあのなんていうのかな
1316120	1318120	気圧が下がって
1318120	1319120	気圧がね
1319120	1320120	高すぎてもね
1320120	1321120	ちょっと
1321120	1323120	パラパラパラパラって
1323120	1325120	ペイトンさんなんか一言も喋らない
1325120	1327120	ペイトンさんお人形みたいなやつも
1327120	1328120	お人形みたいに
1328120	1330120	うん続けて
1330120	1332120	怖すぎるな
1333120	1334120	怖怖い
1334120	1335120	いい声で
1335120	1336120	いい声で
1336120	1337120	いやだからまあちょっとね
1337120	1338120	この結果がやっぱ
1338120	1340120	あられてるのかなって
1340120	1341120	ここにね
1341120	1344120	おかしいなぁ晴れ女だと思ってたんだけどな
1344120	1345120	いや晴れ女っぽいよ
1345120	1347120	2人もめちゃめちゃ晴れ女っぽいし
1347120	1349120	私もペイ晴れだと思ってた
1349120	1350120	私もさよ晴れだよ
1350120	1351120	ペンション的にも
1351120	1353120	でリーちゃんも自称晴れ女だから
1353120	1355120	いやリーちゃんはちょっとなんか
1355120	1356120	あれ?
1356120	1358120	リーちゃんは雨も楽しんでるイメージが
1358120	1359120	確かにね
1359120	1360120	うんうん
1360120	1361120	けどね2人はね
1361120	1363120	あっなんか晴れかなって思ってたんですけど
1363120	1364120	はい
1364120	1365120	意外性もありますね
1366120	1368120	いい声が素晴らしいね
1368120	1369120	ありがとう
1370120	1372120	素晴らしいほんと救われております
1372120	1373120	はい
1373120	1374120	でもどうなの普通にさ
1374120	1376120	プライベートとかで出かけるときは
1376120	1379120	どっちの確率が高いの?雨と晴れ
1379120	1381120	えー
1381120	1382120	今晴れる?
1382120	1385120	結構晴れなこと多いかも私はね
1385120	1386120	あ、本当?
1386120	1387120	そう
1387120	1388120	なんか夏とかでさ
