start	end	text
369000	372000	Rie-rashi's 7th live theme song, Open the Gate.
372000	374000	We've listened to it a lot.
374000	375000	Thank you.
375000	384000	It expresses the feeling of expectation and anxiety before you take a step because you like the intro.
384000	389000	From there, it opens the door with the band sound that cuts in and jumps into the next world.
389000	393000	It's exactly Open the Gate. Thank you.
393000	395000	Thank you.
395000	399000	Next, we have a question from Rie-rashi name, Paraport-san. Thank you.
399000	400000	Thank you.
400000	402000	We've listened to Open the Gate.
402000	405000	There's a lyrics that makes me want to cry.
405000	408000	It's about aiming for a happy end rather than a happy now.
408000	413000	Happy end is already a positive word, but there's a word that goes beyond it.
413000	416000	There was a shock that turned the fixed concept.
416000	421000	It's still a Rie-rashi-like lyrics that goes on. It's very nice. Thank you.
421000	422000	Thank you.
422000	426000	Next, we have a question from Rie-rashi name, Hanakaneko-san. Thank you.
426000	427000	Thank you.
427000	429000	We've listened to the full version of Open the Gate.
429000	430000	Thank you.
430000	436000	As the title says, it's a song full of excitement that opens a new door and challenges.
436000	439000	There are a lot of adventure words in the lyrics.
439000	446000	When I listened to it when I went on a trip or a concert, I thought it would be twice as exciting.
446000	447000	Thank you.
447000	450000	Thank you.
450000	460000	Once again, on November 5th, Rie-rashi 7th Live theme song Open the Gate was released.
460000	461000	Thank you.
461000	463000	Thank you.
463000	470000	Thank you for listening to the full version and listening to the song.
470000	471000	I'm happy.
471000	478000	I'm reading this letter right now, but there's a lot of new discoveries.
478000	488000	I thought that Paraport's positive lyrics were the way to aim for Happy Now rather than Happy End.
488000	489000	Oh, really?
489000	496000	Happy End is positive, but Happy Now is even more so.
496000	502000	I thought that it was also Rie-rashi-like lyrics.
502000	508000	When the lyrics came out for the first time, I thought the lyrics here were really nice.
508000	511000	Happy Now is Rie-rashi-like.
511000	516000	I thought it was a high schooler who could run through the present.
516000	521000	I was looking at your comments on the hashtag.
521000	526000	I saw a lot of people saying that they really like this.
526000	527000	That's right.
527000	528000	It's impressive.
528000	529000	It's impressive.
529000	531000	I want to see your mouth.
531000	537000	After all, Rie-rashi-like is a group that has cherished their songs.
537000	543000	I'm so happy that everyone is singing and making their voices sound.
543000	547000	I wonder how far it will go.
547000	549000	I think about it many times.
549000	551000	I can't stop it.
551000	553000	It's going to the future.
553000	554000	That's right.
554000	556000	Isn't this going to cross the axis?
556000	558000	To the 4th dimension.
558000	560000	I want to sing to the 3rd dimension.
560000	565000	I might sing to the 4th dimension in the future.
565000	569000	How did you record the recording?
569000	573000	How did you feel about this song?
573000	575000	Memories?
575000	580000	Did you record this part?
581000	590000	When I recorded it, it was a song that was playing all the time.
590000	596000	Rie-rashi-like was a cool song when it came to Aspire.
596000	605000	I felt that this song was full of youth.
606000	613000	When I was thinking about the meaning of the lyrics as Kanon,
613000	622000	Kanon's solo songs have a lot of blue sky.
622000	628000	I thought it would be refreshing if it was Kanon.
628000	632000	There is also a part where the instrument behind falls.
632000	636000	I thought I'd sing it gently.
636000	640000	If it was the current Kanon, I'd look forward to it more.
640000	644000	Rather than being kind, I thought I'd sing it more.
644000	647000	If it was the previous Kanon, it was like this.
647000	649000	This time it's like this.
649000	655000	I think it was a song that changed my way of thinking and sang it.
655000	658000	A new song that opened up Kanon-chan.
658000	662000	Kanon has a smile more than a smile.
662000	665000	I like it!
665000	669000	I want to hear the two of you.
669000	675000	It's a story about me.
675000	679000	When I received the materials for this song,
679000	684000	I was depressed and didn't have much energy.
684000	687000	I was encouraged.
687000	691000	It's a song with a love live feeling.
691000	696000	I love the love live series and Riella.
696000	700000	It's a song that gave me a chance to think again.
700000	702000	I have a lot of memories.
702000	707000	I was encouraged by this lyrics.
707000	710000	I was able to sing happily.
710000	717000	I think it was a song that could be recorded naturally.
717000	719000	I love it.
719000	721000	It's good.
721000	723000	You can get a lot of energy.
723000	725000	How about you?
725000	728000	It was like opening the gate.
728000	730000	Open the gate.
730000	734000	It was like opening the gate.
734000	738000	It was like I was kidding.
738000	741000	When I received the materials for the intro,
741000	743000	I stopped it for a while.
743000	745000	I stopped it!
745000	747000	Wait a minute.
747000	751000	I thought we were going to start the musical.
751000	753000	I stopped it for a while.
753000	755000	Wait a minute.
755000	758000	The title has a star on it, but it's so grand.
758000	761000	I started listening to it.
761000	765000	I started listening to it.
765000	771000	The drums of the band are like this.
771000	775000	Suddenly, the love live sound started.
775000	779000	It's like dancing the raspberry at home.
779000	781000	What is it?
781000	784000	It's like a gal.
784000	786000	It's been a while since I heard Riella.
786000	788000	How did you say it?
788000	790000	I don't know.
790000	793000	If it's fun, it's okay.
793000	795000	It's a great song.
795000	797000	If it's fun, it's okay.
797000	799000	It's a happy song.
799000	801000	I'm aiming for a happy song.
801000	806000	I love the love live sound songs.
806000	809000	I love it.
809000	811000	I thought it was coming.
811000	813000	Thank you very much.
813000	816000	It was a great show channel.
816000	818000	Thank you very much.
818000	820000	Why are you laughing?
820000	822000	I'm sorry.
822000	824000	I love you too.
824000	826000	I love you.
826000	829000	The love channel was opened.
829000	833000	I'm looking forward to the live performance.
833000	835000	I understand.
835000	839000	I thought there would be a lot of unison.
839000	842000	I thought so from the recording time.
842000	847000	There are many parts that the audience can sing together.
847000	851000	I haven't said I'll do it live yet.
851000	853000	It's a theme song.
853000	855000	It's called a theme song.
855000	860000	I think it's about 99.9%.
860000	863000	When you perform live,
863000	869000	I want you to sing together.
869000	875000	Please listen to it many times.
875000	878000	Thank you very much.
878000	880000	Thank you very much.
880000	882000	Let's continue.
882000	885000	I got it from Tempura Ice.
885000	887000	It's the best.
887000	889000	Thank you very much.
889000	891000	Thank you very much.
891000	894000	The release of the 7th live theme song Open the Gate.
894000	896000	Congratulations on the release of the music video.
896000	898000	Thank you very much.
898000	903000	Everyone who dances on the school's roof in new clothes is the youth.
903000	905000	I feel very cheerful.
905000	907000	At the last chorus,
907000	911000	The three of them gathered in the center.
911000	913000	Thank you very much.
913000	915000	I got it from Onimaro.
915000	917000	Thank you very much.
917000	920000	It's the first live music video in Open the Gate 11.
920000	922000	I'm very happy.
922000	926000	What I felt from this song was the sense of achievement and expectation.
926000	928000	I feel like I've grown up so much.
928000	931000	At the same time, I feel like a parent.
931000	936000	I was able to shine my eyes like a child.
936000	938000	Thank you very much.
938000	941000	I got it from Curry Rice.
941000	943000	Thank you very much.
943000	946000	At the end of the MV of Open the Gate,
946000	949000	At the scene where Kanon and the others appeared,
949000	951000	I cried.
951000	957000	It was a great MV that made me feel deeply that I was a real man.
957000	959000	Thank you very much.
959000	962000	I got it from Izumin.
962000	964000	Thank you very much.
964000	970000	My favorite scene in the MV of Open the Gate is the scene where I write a wish and watch it with everyone.
970000	977000	Especially, I was touched by Kanon's wish to cheer everyone up with her song.
977000	979000	Thank you very much.
979000	982000	I got it from Rie Rajinem Daikyojin.
982000	984000	Thank you very much.
984000	986000	I watched the MV of Open the Gate.
986000	993000	I would like to see the details such as wearing a bandana with a member color.
993000	996000	Also, I had a different hairstyle than usual.
996000	999000	I was able to see the appearance of the new member cast.
999000	1005000	Personally, Aya-chan was cute.
1005000	1008000	Thank you very much.
1008000	1012000	This is Rie Rajinem Daikyojin's first MV.
1012000	1014000	Thank you very much.
1014000	1017000	Thank you very much.
1017000	1020000	I was able to shoot it on the roof.
1020000	1022000	It was fun.
1022000	1024000	I'm glad it was sunny.
1024000	1026000	It was a rain forecast.
1026000	1030000	I think it was the first forecast.
1030000	1034000	The weather forecast was cloudy and then it rained.
1034000	1038000	Sometimes it was cloudy.
1038000	1043000	It was sunny when I took the scene on the roof.
1043000	1045000	After that, it started to get cloudy again.
1045000	1050000	I thought Rie Rajinem Daikyojin was wearing a bandana.
1050000	1052000	The sky was clear.
1052000	1054000	It was clear.
1054000	1057000	Which MV do you like?
1057000	1059000	There are so many MVs.
1059000	1063000	Just one MV.
1063000	1065000	Do you have to squeeze it?
1065000	1068000	I like the 2nd generation MV.
1068000	1072000	Thank you very much.
1072000	1074000	What is that?
1074000	1076000	It's a little bit.
1076000	1078000	It's a little bit.
1078000	1080000	It's like a movie.
1080000	1084000	The 2nd generation is the drama scene.
1084000	1086000	I love it.
1086000	1088000	It was precious.
1088000	1091000	There are a lot of flashbacks.
1091000	1094000	There were a lot of things.
1094000	1096000	It's life.
1096000	1099000	Rie Rajinem Daikyojin is life.
1099000	1102000	There were a lot of flashbacks.
1102000	1104000	I remember it.
1104000	1106000	I really like it.
1106000	1110000	The feeling of each member coming together.
1110000	1114000	The drama scene is also coming out.
1114000	1116000	I'm glad.
1116000	1118000	I want to do it.
1118000	1120000	What do you mean?
1120000	1123000	I talk to Yui a lot.
1123000	1128000	When the 2nd generation is encouraging each other.
1128000	1133000	They look at each other in the back.
1133000	1136000	They are next to each other.
1136000	1140000	They look at each other a lot.
1140000	1145000	I want to see the bond.
1145000	1147000	I want to see it.
1147000	1149000	I want to do it.
1149000	1151000	I didn't miss it.
1151000	1155000	There is a scene where everyone is running on the roof.
1155000	1160000	Maru and Tomari like to look at each other for a moment.
1160000	1163000	I really like it.
1163000	1167000	Thank you very much for taking that scene.
1167000	1169000	Thank you.
1169000	1171000	It's a moment.
1171000	1175000	I really like their bond.
1175000	1177000	I'm glad.
1178000	1181000	There is a way to draw a bond.
1181000	1188000	The 2nd generation started with something that couldn't be done.
1188000	1194000	The members are very colorful.
1194000	1198000	I don't have to draw the 3rd generation.
1198000	1202000	The moment I found it.
1202000	1206000	I really like this moment.
1206000	1208000	I love it.
1208000	1210000	I like it.
1210000	1215000	When Yui and Maru do it together.
1215000	1220000	I wonder how much they communicate.
1220000	1223000	They look at each other and laugh.
1223000	1226000	They don't laugh at each other.
1226000	1229000	They look like they're smiling.
1229000	1233000	They always talk to each other.
1233000	1235000	I want to hear more.
1235000	1239000	If you don't think about it, you'll end up with Sakura and Yui.
1239000	1242000	It's difficult.
1242000	1245000	With the members.
1245000	1249000	On the contrary, the 3rd generation.
1249000	1254000	They look at each other and look at each other.
1254000	1257000	They are on the side of the other.
1257000	1260000	I agree.
1261000	1265000	There is a scene where the engine is assembled.
1265000	1267000	In the MV.
1267000	1270000	There are five people.
1270000	1275000	On the contrary, there are five people.
1275000	1279000	There is a bond of five people.
1279000	1284000	I want to go with a smile.
1284000	1288000	Of course, there are scenes like that.
1288000	1290000	Sometimes there is.
1290000	1292000	In this MV.
1292000	1297000	I wonder if there is a position to watch over the 2nd and 3rd generation.
1297000	1299000	I wonder if there is a position to watch over the 2nd and 3rd generation.
1299000	1302000	I'm watching it with a smile.
1302000	1304000	There was a scene of Kinako.
1304000	1306000	I was able to dance.
1306000	1308000	I love it.
1308000	1310000	I know.
1310000	1313000	I love it.
1313000	1316000	I love it.
1316000	1318000	That's what I mean.
1318000	1320000	I'm watching.
1320000	1322000	I'm not just watching.
1322000	1324000	The expression of watching.
1324000	1326000	Because there was such a thing in the past.
1326000	1329000	I can express this kind of thing now.
1329000	1331000	Of course, it's a new scene now.
1331000	1333000	I was able to feel the past at the same time.
1333000	1335000	It was very fun.
1335000	1338000	It was also very fun to watch.
1338000	1340000	That's good.
1340000	1345000	I'm glad I got a line from Sayori.
1346000	1350000	The last scene where Kanon is surrounded by white light.
1350000	1352000	The last scene where Kanon is surrounded by white light.
1352000	1354000	I love that scene.
1354000	1356000	Really?
1356000	1359340	I want to make it a
1363000	1366000	Sayori is like a Buddha.
1366000	1368000	It was made with a very shiny feeling.
1368000	1370000	It was drawn very harmoniously.
1370000	1372000	I made it.
1372000	1374000	It was the last scene.
1374000	1376000	I thought I made it poorly.
1376000	1378000	I haven't done it yet.
1378000	1380000	I haven't done it yet.
1380000	1382000	I haven't done it yet.
1382000	1384000	I've never seen it before, so I love it.
1384000	1386000	When the music video was released,
1386000	1388000	Sayori sent me a line.
1388000	1390000	I'm glad.
1390000	1394000	I was able to make Kanon cute.
1394000	1396000	I was grateful.
1396000	1398000	The members came out.
1398000	1400000	It was amazing.
1400000	1402000	I got it this time.
1402000	1406000	The costumes and the hairstyle were different.
1406000	1408000	They were different from the usual.
1408000	1410000	It was cute.
1410000	1412000	It was fresh.
1412000	1416000	There were many other girls.
1416000	1420000	Can you see this live?
1420000	1422000	I wonder if it will be seen.
1422000	1424000	I wonder if it will be seen.
1424000	1426000	There are few live performances.
1426000	1428000	I'm glad I can change my hairstyle.
1428000	1430000	I'm glad I can change my hairstyle.
1430000	1432000	I made it straight.
1432000	1434000	I'm glad.
1434000	1436000	I'm glad I changed my hairstyle.
1436000	1438000	If you are interested, please come to Seven Slives.
1438000	1440000	If you are interested, please come to Seven Slives.
1440000	1442000	I extended my hair.
1442000	1444000	What is that for?
1444000	1446000	I don't know why I extended my hair.
1446000	1448000	I don't know why I extended my hair.
1448000	1450000	It's about 20 cm.
1450000	1452000	I saw the moving figure.
1452000	1454000	I wanted to extend it.
1454000	1458000	I have no choice but to go to Seven Slives.
1458000	1460000	I'm looking forward to it.
1460000	1462000	I'm looking forward to it.
1462000	1464000	Thank you very much.
1464000	1466000	Thank you very much for your emails.
1466000	1468000	Thank you very much.
1468000	1470000	Let's introduce the email request for lunch time.
1470000	1472000	I got it from Satori-san.
1472000	1474000	Thank you very much.
1474000	1476000	Thank you very much.
1476000	1478000	After the release of Open the Gate,
1478000	1480000	I have been oniri-pi.
1480000	1482000	From the intro that feels the greatness,
1482000	1484000	to the fun of the whole song,
1484000	1486000	to the sound of wow wow,
1486000	1488000	I'm looking forward to listening to it live.
1488000	1490000	I can't stop my excitement.
1490000	1492000	I want to listen to the song again
1492000	1494000	after listening to your recommendations.
1494000	1496000	This time, I received a request for this song.
1496000	1498000	Thank you very much.
1498000	1500000	Thank you very much.
1500000	1502000	It's just after the release.
1502000	1504000	If it's a song,
1504000	1506000	let's listen to your recommendations.
1506000	1508000	Let's listen to everyone's recommendations.
1508000	1510000	After all,
1510000	1512000	I want you to be surprised
1512000	1514000	at the intro again.
1514000	1516000	I want you to feel like you're listening to it for the first time.
1516000	1518000	Please reset your memory once.
1518000	1520000	Please reset your memory once.
1520000	1522000	I'm always surprised
1522000	1524000	at the drum sound from the intro.
1524000	1526000	Certainly.
1528000	1530000	Please listen to it.
1530000	1532000	Please listen to it.
1532000	1534000	Please listen to it.
1534000	1536000	Open the Gate
1544000	1546000	Open the Gate
1574000	1576000	Open the Gate
1590000	1592000	Open the Gate
1600000	1602000	Open the Gate
1604000	1607000	Let's see it together
1608000	1609500	Let's go open the day
1609500	1611000	Come on, let's adventure
1611000	1615500	If you feel like it's fun
1616000	1617000	I can fly
1617500	1621000	I can feel the wind in my chest
1621000	1622500	Like a happy ending
1622500	1624000	A happy moment
1624000	1628000	Our hearts are connected with excitement
1628000	1630000	Come on, let's sing
1630500	1633000	Don't let it echo, everyone
1633000	1636000	To the world
1636000	1639000	Wow wow wow wow wow
1639000	1642000	Wow wow wow wow wow
1642000	1645000	Wow wow wow wow wow
1645000	1649000	Open up
1650000	1652500	All the things I can't shake
1652500	1656500	I'll pack it in my bag and take it
1656500	1659000	Let's take it out at a fragile time
1659000	1662500	Let's fill it up with light
1662500	1665500	If one thing comes true, it will come true again
1665500	1669000	The next thing I want to achieve will come out
1669000	1671500	So I can't stop forever
1671500	1673500	Now is the starting point
1673500	1675500	Let's send it
1675500	1679000	Let's pass through the sky of pleasure
1679000	1681500	Let's see the sun of the journey
1681500	1685000	Let's cross the river of tears
1685000	1687500	If we're together
1687500	1690500	It's the best adventure
1691500	1693000	Let's open the day
1693000	1694500	Come on, let's adventure
1694500	1696500	I want to do anything
1696500	1701000	I can go to the energy
1701000	1707000	The dream we are seeing will never wake up
1707000	1709000	Love Live Super Star
1715000	1717000	Love Live Super Star
1717000	1719000	New以上ランチタイム放送局
1719000	1721000	リエラジ
1725000	1727000	From Love Live Super Star
1727000	1729000	Announcement
1729000	1731000	It is blu-ray information
1731000	1733000	Love Live Super Star Fan Disc
1733000	1735000	Hokkaido and Dekkaido are on sale
1735000	1737000	1st to 3rd TV anime
1737000	1739000	Special part of the main story
1739000	1741000	All 30 songs of Riella are recorded
1741000	1743000	Where is Riella going?
1743000	1745000	Hokkaido short film
1745000	1748000	Please check out the video of Riella that can only be seen here
1748000	1750000	Also as a bonus
1750000	1752000	7th Live Kanagawa Park ticket
1752000	1755000	The fastest priority ticket application is also sealed
1755000	1759000	The application period is until Sunday, December 7th, 2359
1759000	1761000	Don't forget to apply
1761000	1763000	Music information
1763000	1765000	7th Live theme song Open the Gate
1765000	1768000	Riella version and Nisan Kisei version are on sale
1768000	1770000	7th Live Aichi Park
1770000	1773000	The fastest priority ticket application is also sealed
1773000	1776000	Please take it by all means
1776000	1778000	In addition, the official youtube
1778000	1780000	MV of Open the Gate is also on sale
1780000	1782000	Please check out this too
1782000	1784000	Riella Club information
1784000	1786000	Currently in Riella Club
1786000	1788000	In the autumn harvest festival
1788000	1790000	Live behind the scenes
1790000	1792000	Behind the scenes of MV shooting
1792000	1794000	Content is being released
1794000	1796000	Also digital photo frame
1796000	1798000	Because it is limited until the end of November
1798000	1800000	CD of your hand
1800000	1802000	MV scene
1802000	1804000	Please enjoy shooting
1804000	1806000	Love Live series
1806000	1808000	It is an announcement from the official card game
1808000	1810000	On Saturday, November 22nd
1810000	1811000	Booster pack
1811000	1813000	Sapphire Moon will be released
1813000	1814000	From Riella members
1814000	1815000	Sumire-chan
1815000	1816000	Ren-chan
1816000	1817000	Shiki-chan
1817000	1818000	Tomari-chan
1818000	1820000	It is recorded as an illustration card
1820000	1822000	Please get it
1822000	1824000	And next year on Saturday, February 28th
1824000	1826000	Love Live series 15th anniversary
1826000	1828000	To commemorate the first anniversary of Love
1828000	1830000	Booster pack anniversary
1830000	1832000	2026 will be released
1832000	1835000	This product is on Saturday, February 21st
1835000	1837000	On Sunday, February 22nd
1837000	1839000	Love is grateful
1839000	1841000	Pre-sale will be implemented
1841000	1843000	Please get it at the venue
1843000	1845000	Also Love is grateful
1845000	1847000	On Saturday, February 21st
1847000	1848000	From Riella
1848000	1850000	Date Sayori and Sakakura Sakura
1850000	1852000	Please look forward to this
1852000	1854000	The latest information will be delivered in order
1854000	1856000	Love official site and Love official X
1856000	1858000	Please pay attention
1858000	1860000	Appearance information
1860000	1862000	Encore and real sound
1862000	1864000	Web interview is being held
1864000	1865000	Peyton Naomi
1865000	1866000	Yabushima Akane
1866000	1868000	Okuma Wakana are appearing
1868000	1870000	Open the gate
1870000	1872000	About high motivation
1872000	1874000	I'm talking a lot
1874000	1876000	Please check it
1876000	1878000	The details of all the information introduced
1878000	1880000	Love Live Super Star Riella official X
1880000	1883000	Please check from the Love Live Super Star official website
1883000	1885000	That was the notice
1894000	1895000	Love Live Super Star
1895000	1897000	This is the launch time broadcast station Riella
1897000	1899000	It's time to say goodbye
1899000	1901000	Here is the broadcast information after the time
1901000	1903000	Next time on November 25th
1903000	1905000	The 248th broadcast scheduled for Tuesday
1905000	1907000	On the 25th
1907000	1909000	I will continue to welcome Natsumi Onizuka
1909000	1911000	I will welcome Aya Emori
1911000	1913000	And further
1913000	1915000	The 249th broadcast scheduled for Tuesday, December 2nd
1915000	1917000	The 249th broadcast scheduled for Tuesday, December 2nd
1917000	1919000	I will welcome Peyton Naomi
1919000	1921000	I will welcome Peyton Naomi
1921000	1923000	I will deliver it in Tomaka Sumi
1923000	1925000	Everyone is waiting for the message to pay
1925000	1927000	How was today's broadcast?
1927000	1929000	How was today's broadcast?
1929000	1931000	How about my sister?
1931000	1933000	It's been a long time since Riella-chi
1933000	1935000	It's been a long time since Riella-chi
1935000	1937000	What kind of air did you do in Riella-chi?
1937000	1939000	It didn't really come out
1939000	1941000	It's okay
1941000	1943000	It was full of Aya World
1943000	1945000	I thought it was okay
1945000	1947000	It was really good
1947000	1949000	I am often told
1949000	1951000	Emori is too unique
1951000	1953000	Sometimes I don't know what I'm saying
1953000	1955000	I'm told
1955000	1957000	I don't know what I'm saying
1957000	1959000	Recently
1959000	1961000	I've gotten used to Emori-goroku
1961000	1963000	I've gotten used to Emori-goroku
1963000	1965000	I'm getting used to it
1965000	1967000	I'm lonely because I'm getting used to it
1967000	1969000	I'm lonely because I'm getting used to it
1969000	1971000	It's a bit like Kamatte-chan
1971000	1973000	It's cute
1973000	1975000	I think that was fully expressed today
1975000	1977000	I think that was fully expressed today
1977000	1979000	Riella-chi has a new wind
1979000	1981000	Riella-chi has a new wind
1981000	1983000	BGM also says it's going to blow
1983000	1985000	It's true
1985000	1987000	It's true
1987000	1989000	Emori's small wind
1989000	1991000	Emori's small wind
1991000	1993000	Thank you
1993000	1995000	Please look forward to the next time
1995000	1997000	Please let the wind blow
1997000	1999000	Please
1999000	2001000	This time Love Live Super Star
2001000	2003000	Riella-chi is up to here
2003000	2005000	Jibuya Kannon role
2005000	2007000	Onitsuka Tomari role
2007000	2009000	Sakakure Sakura and Onitsuka Natsumi role
2009000	2011000	See you
2017000	2019000	See you
2019000	2021000	See you
