start	end	text
532880	535240	I can't sing this lyrics.
535240	538760	We've grown up through various setbacks.
538760	544720	That's why we can sing together.
544720	553080	I like the background of the song.
553080	560080	I like the background of the song.
560080	565160	The four of us are not the first four.
565160	570120	The four of us are just pulling our backs.
570120	572520	It was shocking to hear that.
572520	574960	I still remember it.
574960	579360	We're pulling our backs.
579360	583680	There was a saying that only the third-year students should come out.
583680	586400	Not only the chosen one, but everyone can shine.
586400	594080	We've grown up to recognize ourselves.
594080	600000	I don't think we should say that we did our best.
600000	605440	I want to say that we did our best because we couldn't find any other suitable words.
605440	609040	But I don't want to end with the words that we did our best.
609040	620320	I can imagine how much time and wall there was behind the words that we did our best.
620320	623520	It's a bright song, but I cry when I listen to it.
623520	625520	I know.
625520	626920	I know a lot.
626920	629680	I remember a lot.
629680	632000	I'm glad it's a melody like this.
632000	635360	I'm glad it's a melody like this.
635360	641600	It's a marching song, so I'm still crying.
641600	647160	If this was a grand song, I wouldn't be able to listen to it.
647160	649680	I wouldn't be able to listen to it.
649680	651200	But I really like it.
651200	654080	I feel a lot of things.
654080	655360	How about you, Saku?
655360	663040	I was listening to the song called Tomari no Sakusaku Ebifurai.
663040	670720	There are a lot of lyrics that are like lines.
670720	673520	There are a lot of tasks.
673520	680480	I didn't think there would be a lot of tasks in the lyrics when I talked about it in the anime.
680480	686080	It's a song that has a playful feel to it.
686080	692400	There are touching lyrics and backgrounds, but it also has a playful feel to it.
692400	695040	I thought I liked it.
695040	701200	Before the last chorus, there was a part where Toma Masako was singing.
701200	706400	I don't usually get that kind of heat.
706400	713040	I'm glad I'm singing a part that says, let's go more.
713040	720800	I love school idols and I feel motivated.
720800	725280	I'm glad I felt motivated.
725280	727280	I really like this part.
727280	728400	It's good.
728400	730640	It's a D-melody here.
730640	734080	The song is really falling.
734080	737280	I really like everyone's baton pass.
737280	738800	It's in the middle of the song.
738800	740320	It's in the middle of the song.
740320	746000	Kyoko-chan, Mei-chan, Shiki-chan, Natsumi-chan, Maru-chan, Toma-chan are singing in order.
746000	751520	And the lyrics are linked to the members.
751520	755440	I think that's why everyone wrote it.
755440	758720	It's really good.
758720	761920	I'm really happy.
762720	770560	I've been watching the 3rd-year revivals.
770560	774560	I want to sing for the 3rd-year.
774560	781920	I want to show a positive feeling that says, look at us more.
781920	787280	It's a song that Ikisei made while he was working hard on the revival live.
787280	790080	It's like a cancer song.
790080	796320	When I listen to it after I know it, I feel like I'm going to sing it well.
796320	798640	Please listen to it a lot.
798640	801440	Thank you very much.
801440	805040	Next, we have a message from Rie Rajineimu Rose and Ushi-san.
805040	807040	Thank you very much.
807040	814160	I saw the Ushiku Sanpo Unadon Hassho no Chi, which was released on the official channel of Ushiku City, Ibaraki Prefecture.
814160	814880	Thank you.
814880	821040	Two people from Onitsuka-shimai ate the Unadon of Yasukawa-san in Ushiku, where the Unadon Hassho no Chi was released.
821040	827120	I went to eat it the other day, but the more the eel melts in my mouth, the softer it is.
827120	833360	The umami of the sauce and eel soaked into the rice, and I was so happy that I could feel that I could eat it all.
833360	835600	I'm full and full.
835600	838240	I want to eat it when I come to Ushiku again.
838240	841280	Thank you very much.
841360	845120	Next, we have a message from Rie Rajineimu Una-Una Time.
845120	847440	Thank you very much.
847440	853840	I saw the Ushiku Sanpo Unadon Hassho no Chi, which was released on the official channel of Ushiku City, Ibaraki Prefecture.
853840	857440	By the way, my sister was talking about Una-Una in the video.
857440	860240	Do you get teased by the members?
860240	860960	I don't.
860960	864800	The previous video was very rich and delicious.
864800	867280	That's right. I wanted to hear it.
867280	868080	I remembered it.
868080	868960	I was talking about Kuma.
868960	870960	I was teased by Kuma.
870960	872960	How was it this time?
872960	874960	I saw it.
874960	876960	This time.
876960	878960	Did you see it?
878960	880960	I saw it.
880960	882960	Akari-chan said it, too.
882960	884960	That's a bad word, isn't it?
884960	886960	I really said it.
886960	888960	Isn't it a bad word?
888960	890960	It's cute.
890960	892960	That's right.
892960	894960	Isn't it too much?
894960	896960	I think it's a little bit of a push.
896960	898960	Really?
898960	900960	It's cute because it's Natsumi.
900960	902960	If I did it, it wouldn't be cute.
902960	904960	This is important to me.
904960	906960	This is important to me.
906960	908960	This is important to me.
908960	910960	I don't know what you're talking about.
910960	912960	What's going on?
912960	914960	Why is it a little broken every week?
914960	916960	Why is it a little broken every week?
916960	918960	It was the same last time.
918960	920960	I have to get a new wind.
920960	922960	There's a typhoon.
922960	924960	When I talked to the bear this time,
924960	926960	When I talked to the bear this time,
926960	928960	When I was eating lunch at the academy,
928960	930960	I said I wanted you to do it.
930960	932960	I was saying that.
932960	934960	I remember it well.
934960	936960	It's very delicious.
936960	938960	When you're having lunch,
938960	940960	I'll do it.
940960	942960	Before that, I'll try eating lunch.
942960	944960	Try it.
944960	946960	You're going to be interested.
946960	948960	I don't know.
948960	950960	I'll turn the video around.
950960	952960	I'm going to play the video.
952960	957960	On the other hand, do you remember what she said?
957960	959960	I think I remember.
959960	962960	If you forget it and ask what you're doing, that's the saddest thing, right?
962960	964960	On the other hand, it might happen.
964960	966960	It might not happen.
966960	968960	It might happen to Wakana-chan.
968960	970960	It was so delicious.
970960	972960	It was delicious.
972960	976960	There are so many delicious things.
977960	982960	I think this hashtag will continue.
982960	985960	I think I'll eat it in the future.
985960	987960	That's good.
987960	990960	I think I'll eat it in various places.
990960	994960	I wonder how many times we can ask for deliciousness.
994960	997960	It's really just a reward for us.
997960	999960	That's good.
999960	1003960	I spend a day as a reward.
1003960	1005960	Thank you very much.
1005960	1008960	Please try it.
1008960	1011960	Thank you very much.
1011960	1015960	Thank you very much for the many emails.
1015960	1018960	Let's introduce the request for lunch time.
1018960	1022960	This is from Marumaruchi and Tammy.
1022960	1024960	Thank you very much.
1024960	1029960	We are a couple and have been supporting Riella.
1029960	1036960	We were able to participate in the first time in Nihigata Park last June.
1036960	1039960	My wife is Nagi-chan and Ren-chan.
1039960	1044960	I wanted to arrange the clothes for my husband myself.
1044960	1046960	That's amazing.
1046960	1051960	We would like to request the song Prime Adventure that we listened to for the first time.
1051960	1055960	The memories of that time will come back.
1055960	1058960	Thank you very much.
1058960	1064960	There are a lot of people who imitate the costumes.
1064960	1067960	There are also children who listen to it.
1067960	1069960	It's cute.
1069960	1071960	I'm glad.
1071960	1077960	Please remember the live performance of that time and listen to it.
1077960	1080960	Prime Adventure with Riella
1081960	1083960	Prime Adventure with Riella
1111960	1113960	Prime Adventure with Riella
1141960	1143960	Prime Adventure with Riella
1171960	1173960	Prime Adventure with Riella
1173960	1175960	Prime Adventure with Riella
1175960	1177960	Prime Adventure with Riella
1177960	1180960	Prime Adventure with Riella
1180960	1182960	Prime Adventure with Riella
1182960	1184960	Prime Adventure with Riella
1184960	1186960	Prime Adventure with Riella
1186960	1188960	Prime Adventure with Riella
1188960	1191960	Prime Adventure with Riella
1191960	1198960	Riella
1199960	1201960	Love Live Super Star
1201960	1203960	Yui-chan's Lunchtime Broadcasting Station
1203960	1205960	Geirashi!
1205960	1207960	Tell us what you think
1207960	1209960	Hamburg is also Agree!
1211960	1213960	Like Hanon-chan's Hamburg is also Agree
1213960	1215960	I think this is good
1215960	1217960	I might be the only one, but I like this
1217960	1219960	I will send you something
1219960	1221960	We are against that mail
1221960	1223960	Agree or Disagree
1223960	1225960	If anyone of us
1225960	1227960	If you judge it as Agree
1227960	1229960	The mail is approved as Agree Mail
1229960	1231960	The mail is approved as Agree
1231960	1233960	This is my first time
1233960	1235960	This is my first time
1235960	1237960	This is my first time
1237960	1239960	Do you think the first mail will be Agree?
1239960	1241960	I think the first one will be Agree
1241960	1243960	Then
1243960	1245960	Imoja will go
1245960	1247960	Imoja
1247960	1249960	Imoja
1249960	1251960	Imoja
1251960	1253960	Let's go
1253960	1255960	I got it from Pua Pua
1255960	1257960	Let's go
1257960	1259960	I like it
1259960	1261960	Shinasina's fried potato is also good
1263960	1265960	Crispy fried potato is also delicious
1265960	1267960	But I'm a Shinasina
1267960	1269960	The taste of the salt that has been matured
1269960	1271960	And the gentle texture
1271960	1273960	It becomes a habit
1273960	1275960	I'm a Shinasina
1275960	1277960	I might get lost
1277960	1279960	I see
1279960	1281960	Shinasina's fried potato is also good
1281960	1283960	I see
1283960	1285960	It's not Agree
1285960	1287960	Both are Agree
1287960	1289960	Both are Agree
1289960	1291960	Both are Agree
1291960	1293960	Let's go
1293960	1295960	This mail is
1295960	1297960	Agree
1297960	1299960	Agree
1299960	1301960	This mail is approved as Agree Mail
1301960	1303960	Agree
1303960	1305960	The first one is the best
1305960	1307960	Agree
1307960	1309960	It's delicious
1309960	1311960	Which do you like?
1311960	1313960	Which do you like?
1313960	1315960	What about Imoja?
1315960	1317960	I don't know if it's right to say Shinasina
1317960	1319960	I like Hokuhoku
1319960	1321960	I see
1321960	1323960	It's a thick one
1323960	1325960	Rather than crispy
1325960	1327960	I like potato
1327960	1329960	Agree
1329960	1331960	Agree
1331960	1333960	I like that taste
1333960	1335960	What about you two?
1335960	1337960	I like the finished version
1337960	1339960	I think so too
1339960	1341960	Delicious
1341960	1343960	It's delicious when you eat it
1343960	1345960	Delicious
1345960	1347960	The salt is
1347960	1349960	It's delicious
1349960	1351960	It's delicious
1351960	1353960	The fried potato talk
1353960	1355960	It's delicious
1355960	1357960	Imoja is delicious
1357960	1359960	Imoja
1359960	1361960	I heard for the first time
1361960	1363960	Then
1363960	1365960	Next is the big sister
1365960	1367960	From Yuuji
1367960	1369960	Thank you
1369960	1371960	Thank you
1371960	1373960	I love you
1373960	1375960	I love you
1375960	1377960	I was very busy during school break
1377960	1379960	I was very noisy
1383960	1385960	I was very noisy during school break
1385960	1387960	I was very noisy
1387960	1389960	The moment when the classroom is quiet
1389960	1391960	The moment when the classroom is quiet
1393960	1395960	At my school
1395960	1397960	The angel said
1397960	1399960	Thank you
1399960	1401960	Can I say something?
1401960	1403960	It was very difficult for the first person to say
1403960	1405960	It was about 4 seconds
1405960	1407960	It was quite long
1407960	1409960	It was 4 seconds
1409960	1411960	It wasn't the amount of the first person
1411960	1413960	I felt like I was rolling it back from the middle
1413960	1415960	It became a little fun
1417960	1419960	What do you mean?
1419960	1421960	I understood it completely
1421960	1423960	Maybe it's break time
1423960	1425960	It's like that during class
1425960	1427960	Everyone was talking
1427960	1429960	We also have break time
1429960	1431960	Even though everyone was talking
1431960	1433960	It was just a moment
1433960	1435960	What happened?
1435960	1437960	I understand
1437960	1439960	I see
1439960	1441960	I see
1441960	1443960	Did you decide?
1443960	1445960	This is difficult
1445960	1447960	Aya-chan
1447960	1449960	Aya-chan is lost
1449960	1451960	Aya-chan lost
1451960	1453960	Aya-chan was busy reading
1453960	1455960	I'm biting now
1455960	1457960	I'm chewing
1457960	1459960	Can you do it?
1459960	1461960	This mail is
1461960	1463960	Agree
1463960	1465960	It's dangerous
1465960	1467960	Sayurin is dis-agree
1467960	1469960	Since the two agreed
1469960	1471960	Agree mail is approved
1471960	1473960	I want to hear the reason for dis-agree
1473960	1475960	Yuji-san said
1475960	1477960	That the angel passed
1477960	1479960	At my school
1479960	1481960	It's like a ghost
1481960	1483960	I don't have a good impression
1483960	1485960	I grew up without it
1485960	1487960	I feel like
1487960	1489960	I see
1489960	1491960	Why do you agree?
1491960	1493960	When there was a moment like this at school
1493960	1495960	After the scene
1495960	1497960	Everyone laughed
1497960	1499960	It was fun
1499960	1501960	Good
1501960	1503960	What about Aya-chan?
1503960	1505960	Aya-chan
1505960	1507960	I don't have that song at school
1507960	1509960	Anyway
1509960	1511960	Everyone
1511960	1513960	It's a school that doesn't talk during the break
1513960	1515960	Everyone is studying for the short test
1515960	1517960	I'm serious
1517960	1519960	I don't talk
1519960	1521960	I don't remember that
1521960	1523960	Riela's makeup
1523960	1525960	I thought
1525960	1527960	At that moment
1527960	1529960	I like it
1529960	1531960	At that moment
1531960	1533960	When music is playing
1533960	1535960	I like to hear only music
1535960	1537960	I like that time
1537960	1539960	I like that time too
1539960	1541960	Agree
1541960	1543960	Why is that?
1543960	1545960	I'm curious
1545960	1547960	What do you mean?
1547960	1549960	It's a break time
1549960	1551960	There are many classes
1551960	1553960	At the time of group work
1553960	1555960	The group
1555960	1557960	Each group is talking
1557960	1559960	For a moment
1559960	1561960	What is this?
1561960	1563960	It became very quiet
1563960	1565960	There was a moment
1565960	1567960	So fast
1567960	1569960	It's so good
1569960	1571960	I want to say this
1571960	1573960	I want to say this
1573960	1575960	Isn't it cute to say I like it?
1575960	1577960	I understand
1577960	1579960	I understand
1579960	1581960	I want to say I like it
1581960	1583960	I like it
1583960	1585960	Cute
1585960	1587960	Cute
1587960	1589960	Have fun at school
1591960	1593960	Have fun
1593960	1595960	Thank you
1595960	1597960	Please send us
1597960	1599960	What you like
1599960	1601960	Please send us
1601960	1603960	That's all
1603960	1605960	That's all
1605960	1607960	Love Live Super Star
1607960	1609960	This is Riela
1609960	1611960	Riela
1611960	1613960	Riela
1613960	1615960	Riela
1615960	1617960	Love Live Super Star
1617960	1619960	Announcement
1619960	1621960	Blue Ray Information
1621960	1623960	Love Live Super Star
1623960	1625960	Fandisk
1625960	1627960	Hokkaido is a big movie
1627960	1629960	TV anime
1629960	1631960	Special part
1631960	1633960	Riela's song
1633960	1635960	Where are you going
1635960	1637960	Hokkaido
1637960	1639960	Riela's video
1639960	1641960	Please check
1641960	1643960	Seventh Live
1643960	1645960	Kanagawa Park Ticket
1645960	1647960	Fast forward
1647960	1649960	The application period
1649960	1651960	Until 23.59 on Sunday, July 7
1651960	1653960	Don't forget to apply
1653960	1655960	Music information
1655960	1657960	Seventh Live theme song
1657960	1659960	Open the Gate Riela version
1659960	1661960	It is on sale
1661960	1663960	Seventh Live Aichi Park
1663960	1665960	Fast forward
1665960	1667960	Please take a look
1667960	1669960	In addition, on official YouTube
1669960	1671960	MV of Open the Gate
1671960	1673960	Please check it out
1673960	1675960	Riela Club Information
1675960	1677960	Currently at Riela Club
1677960	1679960	Behind the scenes of the live
1679960	1681960	Behind the scenes of the MV
1681960	1683960	Behind the scenes of the MV
1683960	1685960	Content is being released
1685960	1687960	Digital photo frame
1687960	1689960	It is limited until the end of November
1689960	1691960	Please take a look
1691960	1693960	Please take a look
1693960	1695960	Please take a look
1695960	1697960	Goods Information
1697960	1699960	Riela's Happy Vol.2
1699960	1701960	Official Kanbatch Vol.5
1701960	1703960	The reservation is being accepted
1703960	1705960	Birthday present
1705960	1707960	Riela's Happy Vol.3
1707960	1709960	Seiza Motif
1709960	1711960	The reservation is being accepted
1711960	1713960	Today, November 25th
1713960	1715960	Tuesday, 23.59
1715960	1717960	Today, November 25th
1717960	1719960	Tuesday, 23.59
1719960	1721960	Please take a look
1721960	1723960	Cute
1723960	1725960	Adults
1725960	1727960	Adults
1727960	1729960	Happy
1729960	1731960	Happy
1731960	1733960	It stands out
1733960	1735960	It stands out
1735960	1737960	Happy
1737960	1739960	People who take pictures
1739960	1741960	It's a festival
1741960	1743960	It's cute
1743960	1745960	You can wear it in the venue
1745960	1747960	Happy
1747960	1749960	It's cold on the way
1749960	1751960	I'm wearing an outer
1751960	1753960	I can change it in winter
1753960	1755960	It's light and good
1755960	1757960	It seems to be easy to carry
1757960	1759960	Cute
1759960	1761960	This is a limited production
1761960	1763960	Only those who have reserved can get it
1763960	1765960	Please check the details
1765960	1767960	Please check the details
1767960	1769960	Love Live series
1769960	1771960	It is an announcement from the official card game
1771960	1773960	Booster pack Sapphire Moon
1773960	1775960	It is on sale
1775960	1777960	From Riela members
1777960	1779960	Sumire-chan, Ren-chan, Shiki-chan, Tomari-chan
1779960	1781960	As a new illustration card
1781960	1783960	It is recorded
1783960	1785960	Please get it
1785960	1787960	And next year, February 28th, Saturday
1787960	1789960	Love Live series 15th anniversary
1789960	1791960	Booster pack anniversary
1791960	1793960	2026 will be released
1793960	1795960	This product
1795960	1797960	February 21st, Saturday
1797960	1799960	It will be held on the 22nd, Sunday
1799960	1801960	It will be sold in advance at the Love Card Gratification Festival
1801960	1803960	Please get it at the venue
1803960	1805960	Also Love Card Gratification Festival
1805960	1807960	On the stage on February 21st, Saturday
1807960	1809960	From Riela, Date Sayari and
1809960	1811960	Sakakura Sakura will be on stage
1811960	1813960	Please look forward to this
1813960	1815960	Next is the performance information
1815960	1817960	This week, November 29th, Saturday
1817960	1819960	From 23 o'clock
1819960	1821960	Riela will be on NHK Venue 101
1821960	1823960	It is the first appearance as 11 people
1823960	1825960	And open the gate
1825960	1827960	It will be the first time to show on TV
1827960	1829960	Everyone, please pay attention to the costumes and dance
1829960	1831960	Do not miss
1831960	1833960	Next, next week, December 2nd, Tuesday
1833960	1835960	From 18 o'clock
1835960	1837960	Radio Nippon Rokumaru Tribe
1837960	1839960	Chisato Arashi, Nako Misaki
1839960	1841960	Yui Na, Yuin Margarete
1841960	1843960	I will perform live
1843960	1845960	The performance is scheduled at about 19 o'clock
1845960	1847960	Please check it out
1847960	1849960	The details of all the information announced this time
1849960	1851960	Love Live Super Star Riela
1851960	1853960	Official X Love Live Super Star
1853960	1855960	Please check from the official homepage
1855960	1857960	That was the notice
1867960	1869960	Love Live Super Star
1869960	1871960	It's time to say goodbye
1871960	1873960	It's time to say goodbye
1873960	1875960	Here is the next broadcast information
1875960	1877960	Next time, December 2nd, Tuesday
1877960	1879960	The 249th broadcast scheduled for Tuesday
1879960	1881960	The guest
1881960	1883960	Pei and Naomi
1883960	1885960	I will welcome
1885960	1887960	How was today's broadcast?
1887960	1889960	Sister
1889960	1891960	How was it?
1891960	1893960	It's been a long time
1893960	1895960	Second time
1895960	1897960	It was very fun
1897960	1899960	Christmas
1899960	1901960	Will you really call me?
1901960	1903960	Oh no
1903960	1905960	I still remember
1905960	1907960	I remember
1907960	1909960	Do you want to exchange presents with Riela?
1909960	1911960	I want to
1911960	1913960	Valentine and Halloween
1913960	1915960	I was doing it for a while
1915960	1917960	I was doing it
1917960	1919960	By the way, Rieha was wearing it
1921960	1923960	On the day of shooting
1923960	1925960	Everyone brought sweets
1925960	1927960	I was doing it
1927960	1929960	I want to do it again
1929960	1931960	Will you do it?
1931960	1933960	Will you call me?
1935960	1937960	Natsumi-chan can plan
1937960	1939960	On the contrary
1939960	1941960	Natsumi-chan
1941960	1943960	Everyone is involved
1943960	1945960	Oni Natsu channel
1945960	1947960	Oni Natsu channel
1947960	1949960	As a YouTube project
1949960	1951960	I want to do this
1951960	1953960	I want to do it
1953960	1955960	Please
1955960	1957960	Cute
1957960	1959960	Please come
1959960	1961960	Thank you
1961960	1963960	This time Love Live Super Star
1963960	1965960	Riela-chan is here
1965960	1967960	The opponent is
1967960	1969960	Shibuya Kano Yaku Tatesa Yari
1969960	1971960	Onitsuka Tomari Yaku Sakakura Sakura
1971960	1973960	Onitsuka Natsumi Yaku Emori Aya
1973960	1975960	See you
1987960	1989960	Thank you for your viewing
