start	end	text
430780	434540	ほんとここぞという時に一声かけてくれるから
434540	436700	前に進めてるって思ってるんですけど
436700	441240	ほんとにいつもありがとうバーチャルシンガーのみんなって思っています
441240	442460	ね
442460	443860	ですさきちゃんも
443860	445620	かわいい
445620	446540	元気いっぱい
446540	448860	もうさきはこのままでいてほしい
448860	451380	笑顔で元気でいてほしいんです
451380	453660	笑っててくださいさきは
453660	454860	かわいい
454860	455620	似合う
455620	456540	赤似合うね
456540	458180	かわいい
458180	459920	っていう感じですかね
459920	464700	今回もめちゃめちゃかわいいイラストの数々を一緒に見ていきまして
464700	465380	ありがとうございます
465380	468720	ほんと衣装の絵のインパクト結構強くて
468720	470160	どれも素敵ですので
470160	471920	皆様もぜひぜひ
471920	474620	いろいろ細かいところまでチェックしてくれたらなと思います
474620	476760	では続いては
476760	478460	今回のイベントのために
478460	480640	大爆破神さんに書き下ろしいただいた
480640	482980	スターの3DMVを見て
482980	485380	楽曲についてのお話をしていこうと思います
485380	488580	3DMVを見る前に今回は
488580	492440	セガの3DMV制作チームからコメントをいただいているので
492440	493560	ご紹介します
493560	495680	今回のスターでは
495680	498560	楽曲から受ける印象を大切に
498560	501240	曲が生まれ広がっていく感動や
501240	503220	音楽の楽しさを伝えつつも
503220	507440	その中心にはレオニがいるという構成を心がけています
507440	509820	印象的なシーンとしては
509820	511660	レオニが演奏をしていない
511660	513380	スタジオでのオフショットや
513380	515360	舞台袖のシーンになるでしょうか
515360	519180	普段のレオニメンバーの日常を感じられるよう
519180	522880	細かい目線や表情にもこだわって制作していますので
522880	525280	これまでのMVでは見られなかった
525280	528340	彼女たちの姿をぜひ楽しんでいただきたいです
528340	533140	またレオニは空の下で演奏するMVがいくつかありますが
533140	538040	今回は夜空から青空にグラデーションしているような空をイメージしています
538040	542220	透明感や爽やかさという印象は大切にしつつ
542220	548520	彼女たちのこれからの道が明るく広く晴れ渡ったものであってほしいという思いも込められています
548520	552900	ぜひMVとともに楽曲を楽しんでいただければと思います
552900	554020	とのことです
554020	557400	それでは早速3DMVを見てみましょう
557400	558200	どうぞ
558200	579700	ラララララララララララララ ララララララ ラララララララララ
579700	586440	光り輝いて見えたスカイは その何十倍も輝いてた
586440	593480	私ここで惹かれるのかなって たくさんの愛でなった音をただ辿って
593480	600100	リプロナリパーから歌詞に 楽しいって明ったり 苦しいって悩んだり
600100	606140	いっぱい受け取って 一つ歌いして そうやってこんな強くなれたよ
606140	613620	I need you all 命初めて味わう 似ていたものが見られるものに
613620	622320	しっとりなのに一人じゃない 涙を歩こう 希望を持って どこまでも行こう
622320	630420	繋がり続けるこの世界で 私は救われ救ってたみたいだ
630420	633680	絡まって 塞がって 揺れたって 何度も広がって
633680	637000	伝わることってなんて美しいんだろう
637000	640380	今まだちょっとしか見えなくても
640380	643680	私は息を吸って歩いていくきっと
643680	647100	泣いたって 笑ったって 怒ったって 怒ったって 今は喜んで
647100	652100	これからの音を また 紡いでこう
652100	673800	はーい スターの3DMV見ていただきました ありがとうございます
673800	680180	本当 この制作チームからのコメント通り 日常のシーンもあって
680180	683800	舞台袖のシーンとか めっちゃエモいですよね
683800	687360	初めて見るって感じのシーンが多くて めっちゃ良かったし
687360	691800	青空も綺麗だし キラッキラだった すごいいい
691800	694800	なんかみんなで自撮りみたいなとこもね すごい可愛かったし
694800	699800	すっげー綺麗 本当最近 本当すごいですよね 3DMVね
699800	701800	めちゃくちゃありがたいですけども
701800	704800	ね 今回楽曲に関しては やっぱこう
704800	708800	ラララ ランララランから始まるのが すごくインパクトがあって
708800	712800	こう息続くかな みたいな感じでレコーディングして
712800	716800	でもやっぱこのいちかの 楽しさというか曲作り
716800	719800	こんな楽しいんだ ミクさんの思い こんだけあるんだみたいな
719800	724800	そういうワクワク感とか ちょっと不安もあるけど
724800	727800	でも楽しんでいこう 進んでいこうみたいな勢いとか
727800	733800	喜びみたいなのを前面に出して レコーディングした思い出がありますね
733800	736800	やっぱ歌詞がめちゃくちゃぴったり 毎回そうだけど
736800	741800	毎回なんでこんなイベントストーリーに ぴったりな楽曲をかけるんだろうっていう
741800	744800	嬉しいよね なんかすごい
744800	748800	可能性が広がることも不安だけど
748800	753800	でもなんか期待して前に進んでいく 未来へのワクワク感みたいなのが感じられてね
753800	755800	めちゃめちゃいいよね
755800	759800	ララランのとこ ライブでみんなで歌えそうでいいって 書いてくださってますけど
759800	763800	歌える?みんな歌ってくれる? ララランって歌ってほしい
763800	767800	いいな それめちゃめちゃ嬉しいかも 夢みたい
767800	770800	歌詞本当に分かる いいよね
770800	774800	そうそう フルサイズはね もうYouTubeにアップされてるんですよ
774800	775800	私も見まして
775800	778800	おすすめは2サビ前ですね
778800	780800	勢いがスコーンってなってるんで
780800	783800	なんかイチカの さ始めようっていう歌詞なんですけど
783800	788800	うわー行くぞー みたいな感情を盛り盛り込めて歌ってるので
788800	790800	あのMVフルバージョンもね
790800	792800	ぜひぜひ聴いてほしいなと思います
792800	796800	あ、全然歌えます! 歌えます!っていう意気込みのコメントが
796800	799800	めちゃめちゃ来てる 楽しいみんな
799800	801800	いいんですか? ありがとうございます
801800	806800	いつかね 歌える日が来たらいいなって思うけど
806800	808800	あ、ありがとうございます あのいっちゃんめっちゃかっこいい
808800	811800	2サビ前マジでヤバいって 書いてくれてます ありがとうございます
811800	813800	なんかレコーディングの時も
813800	817800	あのここは聴かせどころだなって 個人的に思ったので
817800	820800	思いっきり歌ってみて みんなかっこいいって言ってもらえて
820800	821800	すごく嬉しい
821800	826800	あ、レグルス並みの迫力をーとか 書いてくれてありがとうございます
826800	830800	いいよね 確かにこの楽曲 今のサイズも素敵だけど
830800	835800	フルで聴くとやっぱり よりボリューミーで すごく素敵なので
835800	840800	ぜひぜひ3DMVと2DMVも プロセカ公式YouTubeにアップされてますので
840800	843800	ぜひぜひチェックしてください お願いします
843800	847800	さて 短い時間でございましたが
847800	850800	プロセカアフタートーク 君とつなぐハートビート編は
850800	855800	以上で終了となります 配信をご覧の皆さん いかがでしたでしょうか
855800	859800	個人的にはアフタートーク すっごい久しぶりなんですよ
859800	861800	気づいたら リニューアルしても初だし
861800	864800	前のイチカのイベントの時も
864800	867800	しほちゃん ゆきちゃんに来てもらったかなと思うので
867800	869800	ちょっと久々だったんで
869800	871800	こうやって皆さんのコメントをリアルタイムで
871800	874800	見ながらね 話せる機会って
874800	876800	やっぱりここでしかないから
876800	878800	めちゃめちゃ幸せな時間でした
878800	880800	ありがとう 楽しかった
880800	882800	早っ 嬉しい スター何回も聴きます
882800	884800	ありがとうございます
884800	886800	個人的に感謝祭の方がね
886800	888800	一昨日やりまして
888800	890800	そこでも皆さんとお会いできて
890800	892800	今日もまた皆さんのコメントも見ることができて
892800	894800	なんだかプロセカ尽くしでね
894800	898800	すごく幸せな週間でして
898800	899800	一週間で
899800	902800	実は今週末も
902800	904800	映画の舞台挨拶なんかもありますので
904800	906800	皆さんに会える機会がね
906800	909800	たくさんあってすごく幸せな一週間となってますので
909800	910800	ぜひぜひ
910800	914800	引き続き楽しんでもらえればなと思います
914800	915800	すごいたくさんありがとう
915800	916800	感謝祭も最高でした
916800	918800	ありがとう 来てくれてありがとう
918800	920800	ライブウィーグもあったし
920800	921800	配信もあったし
921800	922800	たくさんありがとうございます
922800	924800	ほんと皆さんからのね
924800	926800	応援がパワーになっておりますので
926800	928800	これからも頑張っていきたいと思います
928800	929800	ありがとうございます
929800	930800	ということで
930800	932800	イベント星をつなぐ
932800	934800	君とつなぐハートビートのストーリーを
934800	936800	まだ見終わってないという方は
936800	938800	ストーリーのイベントストーリーというところから
938800	940800	すべて読むことができますので
940800	941800	ぜひぜひ読んでください
941800	944800	アフタートークでは今後もお便りを募集しております
944800	946800	プロセカ公式ディスコードの
946800	950800	募集チャンネルのアフタートークお便り募集
950800	953800	もしくはメールにて募集を受け付けています
953800	955800	次回のアフタートークのイベントが開始されたら
955800	957800	ぜひお送りください
957800	961800	お便りはイベントに関する内容でよろしくお願いします
961800	963800	ということで短い間でしたが
963800	965800	ありがとうございました
965800	967800	皆さんまたお会いしましょう
967800	968800	それではさよなら
968800	969800	ありがとう
969800	970800	おやすみ
976800	985800	おやすみなさい
985800	990800	おやすみなさい
990800	1020780	ご視聴ありがとうございました
1020800	1050780	ご視聴ありがとうございました
1050800	1069800	ご視聴ありがとうございました
1080800	1110780	ご視聴ありがとうございました
