start	end	text
1193860	1196480	時間が過ぎていくんじゃないかって
1196480	1197400	不安になった
1197400	1198980	いいなこのシーンいいな
1198980	1199780	良すぎる
1199780	1203220	でも今回は共感するだけじゃない
1203220	1206580	お客さんのテンションを落とさないように
1206580	1209340	大丈夫だよって吐きまして
1209340	1212260	手を伸ばすイメージで
1212260	1216580	そこから眩しい場所を連れていく
1216580	1223880	ここおしゃれだよね
1223880	1224880	演奏
1224880	1225880	歌
1225880	1227880	全部が一つになって
1227880	1230880	みんなの思いに包み込まれてるみたい
1230880	1235880	音
1235880	1237880	思いを
1237880	1238880	長さ
1238880	1240880	私たちの
1240880	1241880	全部で
1241880	1244640	音声を
1244640	1245880	いやー
1245880	1246880	一緒に行こう
1246880	1251880	世界で夢
1251880	1254240	敷き詰めた夜
1254240	1255780	5枚起こな妄想
1255780	1256440	舞台は
1256440	1257880	在来
1257880	1259180	もっと調理用
1259180	1260680	かっこよすぎる
1260680	1262240	歹首順に님이
1262240	1263200	歴史を
1263200	1265740	煽り
1265740	1266880	翊
1266880	1267880	hết
1267880	1269880	全 2012
1269880	1271880	フフフ
1271880	1273880	あはは
1273880	1275880	全部にすべて
1275880	1279880	一緒に夢みたいに楽しい時間を過ごそう!
1279880	1281880	うわぁいい音
1281880	1285880	その感動が前に進む力になるように
1285880	1287880	この1音に
1287880	1289880	瞬間に
1289880	1293880	私の全部を込めるから!
1293880	1295880	知れないなぁ
1295880	1297880	これ
1297880	1299880	熱い
1299880	1303880	感染と音が混ざり合って
1303880	1305880	全身が震えて熱が押し寄せてきて
1305880	1309880	この衝動をぶつけよう
1309880	1313880	まだまだこんなもんじゃない
1313880	1317880	高ぶってますよしほちゃんも
1321880	1323880	感じる
1323880	1325880	お客さんに
1325880	1327880	私たちの音楽がたぶんで
1327880	1329880	全力で答えてくれてるみたい
1329880	1331880	お客さんが
1331880	1333880	波みたいに動いて
1333880	1335880	会場が揺れてるみたい
1335880	1337880	一万人以上のお客さんがいて
1337880	1339880	山外の一番後ろの席まで
1339880	1341880	みんな君たちの演奏に熱狂してる
1341880	1343880	その光景が
1343880	1345880	整備からの目から
1345880	1347880	本当だ
1347880	1349880	本当だ
1349880	1353880	熱くて
1353880	1355880	ドキドキして
1355880	1357880	最高に
1357880	1359880	楽しい
1359880	1369880	もっと届けたい
1369880	1371880	響かせたい
1371880	1373880	レオニードの音楽を
1373880	1383880	レオニードのステージ
1383880	1385880	うわぁ
1385880	1387880	いい表情すぎる
1387880	1389880	今までで
1389880	1391880	一番近くに
1391880	1392880	どうしようもなく
1392880	1394880	ところを掴まれて
1394880	1395880	開かれて
1395880	1397880	見たぶられて
1397880	1398880	これが
1398880	1400880	レオニードのステージなんだね
1400880	1410880	これは
1410880	1414880	前座の盛り上がり方じゃないなぁ
1414880	1416880	さすが
1416880	1418880	しんどうさんが見つけた子たちだね
1418880	1420880	嬉しいね
1420880	1432880	いい7話だ
1432880	1434880	もうなんか
1434880	1436880	途中全然喋れなかったら
1436880	1438880	見入っちゃって
1438880	1441880	良すぎる7話が本当に
1441880	1442880	さあということで
1442880	1445880	こちらのライブシーンの演出について
1445880	1448880	シナリオの演出の担当者の方に
1448880	1450880	コメントをいただいております
1450880	1451880	すごいですね
1451880	1452880	プチリニューアルになると
1452880	1454880	スタッフさんからのコメントがいただけるということで
1454880	1456880	読んでいきます
1456880	1457880	今回のイベントでは
1457880	1460880	レオニードのステージ上での一瞬を切り取り
1460880	1464880	アイコンタクトを取るアニメーション演出を制作いたしました
1464880	1468880	特に7話ではメンバーの心情描写が続いていくため
1468880	1471880	ライブの演出を盛るというよりも
1471880	1475880	彼女たちの感情の動きにフォーカスしたいと思い
1475880	1478880	4人のレオニードの音楽を届けるんだという思いを
1478880	1481880	ステージを超えてユーザーさんにも届けられるよう
1481880	1483880	あの演出を取り入れました
1483880	1487880	また7話では普段のイベントとは少し違った
1487880	1489880	歌唱入りBGMが使われています
1489880	1491880	視覚的な演出を通して
1491880	1495880	彼女たちの音楽を最高の状態でお届けするために
1495880	1499880	アイコンタクトをした後にBGMのサビが流れ始め
1499880	1503880	スチル表示が続きキャラのセリフが入ってという
1503880	1505880	一連の演出になっています
1505880	1507880	ベストな形でお届けするために
1507880	1510880	技術面でかなりの試行錯誤がありましたが
1510880	1512880	楽しんでいただけたら幸いです
1512880	1514880	と
1514880	1516880	最高すぎるよ
1516880	1520880	素晴らしい演出でございましたよね
1520880	1522880	皆さんね
1522880	1524880	本当に
1524880	1526880	今回レオニーは初めて
1526880	1530880	歌唱入りBGMが流れたんですけれども
1530880	1532880	スタートレイル収録しました
1532880	1534880	いつもとは違う
1534880	1536880	いつもね
1536880	1538880	書き下ろししてくださるチームとは
1538880	1542880	また別のチームで撮ってくださって
1542880	1544880	今回は
1544880	1546880	なんて言ったらいいんですかね
1546880	1548880	ピラスというか
1548880	1550880	掛け声メインの
1550880	1552880	収録ではあったんですけれども
1552880	1554880	頑張って聴いていただいたら
1554880	1556880	しほなりに掛け声してるんで
1556880	1558880	はいはい言ってるんで
1558880	1560880	聴いてほしいなっていう部分もありますし
1560880	1562880	これが
1562880	1564880	なんて言うんですかね
1564880	1566880	正真正銘のというか
1566880	1568880	レオニーの楽曲というか
1568880	1570880	いやー
1570880	1572880	嬉しかったですし
1572880	1574880	あの素敵な演出で
1574880	1576880	このBGMが流れているのが
1576880	1578880	なんか
1578880	1580880	ずるいよね
1580880	1582880	もう
1582880	1584880	泣くしかないじゃんみたいな
1584880	1586880	っていう感じで
1586880	1588880	私はちょっとね
1588880	1590880	感動してしまいましたね
1592880	1594880	本当にフルで欲しい
1594880	1595880	確かにね
1595880	1596880	フルとか
1596880	1597880	作ってもらえるのかちょっと
1597880	1598880	分かんないですけど
1598880	1600880	声が大きければ
1600880	1602880	もしかしたらあるのかもしれないので
1602880	1603880	皆さん言ってってください
1603880	1604880	よろしくお願いします
1604880	1606880	本当に
1606880	1608880	えっ
1608880	1609880	緊張しますよ
1609880	1610880	この規模のステージ
1610880	1611880	立つことあると思いますが
1611880	1612880	どうですか
1612880	1614880	どうしますか
1614880	1616880	どないと
1616880	1618880	質問いただきました
1618880	1620880	めちゃめちゃ緊張する
1620880	1622880	私緊張しいなんで
1622880	1624880	逆に一番
1624880	1626880	初めて大きなステージ立った時は
1626880	1628880	しほちゃんを緊張して
1628880	1630880	このどういう景色が分からない
1630880	1632880	っていうね緊張してたと思うんですけど
1632880	1634880	個人的に私は
1634880	1636880	緊張っていうか
1636880	1638880	何が起きるか分かんないから
1638880	1640880	緊張してないみたいな
1640880	1642880	いざステージ立ったら
1642880	1644880	やっべーみたいな
1644880	1645880	とんでもないところで
1645880	1646880	今日ライブするんだ
1646880	1648880	っていう感じで緊張し始めたんですけど
1648880	1650880	そうそう
1650880	1652880	そういう感じで
1652880	1654880	なんか緊張せずに
1654880	1656880	ステージに
1656880	1658880	立ったことはない
1658880	1660880	というか
1660880	1662880	必ず何かしら緊張してますね
1662880	1664880	しかも
1664880	1666880	今回に関しては
1666880	1668880	レオニのみんな前座で出てて
1668880	1670880	結構アウェーな
1670880	1672880	会場ではあるっていうことで
1672880	1674880	自分もたまにね
1674880	1676880	知ってはくれているけど
1676880	1678880	楽曲はあんま聴いたことないな
1678880	1682880	みたいな感じのお客さんが多い時って
1682880	1684880	なんとなく空気感で分かるんですよ
1684880	1687880	あ、なんかどうやって乗っていいか分かんないな
1687880	1689880	みたいなの感じる時があって
1689880	1690880	そういう時は
1690880	1692880	ついてきてくださいみたいな
1692880	1694880	気持ちになるんですよ私も
1694880	1696880	だしこのお客さんとの
1696880	1699880	この距離が遠い感覚も分かるからこそ
1699880	1702880	この7話のみんなの心情とかが
1702880	1705880	すごいリアルすぎて
1705880	1707880	なんか台本を初めて
1707880	1709880	今回のこのシナリオを読んだ時に
1709880	1710880	まあそのね
1710880	1712880	告知された時の
1712880	1714880	ちょっと批判的なコメントだったり
1714880	1715880	こうね
1715880	1717880	今までやってきた練習が
1717880	1719880	もうちょっとやった方が良かった
1719880	1720880	みたいな内容とかも
1720880	1722880	あるあるというか
1722880	1724880	もうよくあることすぎて
1724880	1727880	もう私も感じたことあるって思いすぎて
1727880	1729880	台本見て泣いたんですよね
1729880	1731880	すごい感動して
1731880	1734880	そうだから7話の収録が
1734880	1735880	あの毎回ね
1735880	1737880	ゲームの収録って
1737880	1740880	1話ごとに1人ずつ撮っていくんですけどもちろんね
1740880	1741880	1人で収録するから
1741880	1742880	あのー
1742880	1744880	1人で淡々と撮っていくんだけど
1744880	1746880	あの7話だけは
1746880	1748880	あのーやっぱ心の
1748880	1749880	あのーなんて言うんですかね
1749880	1751880	気持ちというかその
1751880	1753880	言葉セリフが多いので
1753880	1755880	モノローグがめちゃめちゃ多いから
1755880	1756880	もう感情
1756880	1758880	結構むき出しでやってください
1758880	1760880	みたいな感じで言ってくださったんで
1760880	1762880	分かりました!
1762880	1763880	やります!って言って
1763880	1765880	7話つるっとパーって撮った後
1765880	1767880	あ!オッケーでーす!みたいな
1767880	1769880	一発で撮れちゃって
1769880	1771880	このストーリーの時
1771880	1772880	いやもうなんか
1772880	1780880	それぐらい私もなんか感情移入を自然とできる台本だったので
1780880	1786880	すごくリアルに表現してくれているんだなっていう気持ちにもなったし
1786880	1789880	それが伝わったのではないかなというか
1789880	1790880	うんうん
1790880	1794880	そうなの7話つるっと一発撮りできちゃって
1794880	1797880	そう私はびっくりしました本当に
1797880	1801880	なんでねぜひあのまあこのシーンだけじゃなく
1801880	1805880	まあ1話通して8話つるっと皆さんには
1805880	1808880	もう一度再度読んでほしいなっていう気持ちもありますし
1808880	1811880	あのー
1811880	1814880	各カードにねついているねお話もありますので
1814880	1819880	それもね読んでほしいなっていう気持ちがありますよ
1819880	1821880	そうリアルのストーリーでした
1821880	1823880	ニュートニー
1823880	1826880	すごくいいお話だし
1826880	1827880	演出もすごいし
1827880	1828880	あのーなんか
1828880	1830880	カードのイラストがちょっと動くのって
1830880	1832880	エモいよね
1832880	1834880	あれ勝手に思ってるんですけど
1834880	1836880	常にあれにならないんですか?
1836880	1838880	あの仕様にならないですか?
1838880	1840880	あのー
1840880	1842880	ねーカードゲットした時
1842880	1843880	星4だけでもいいね
1843880	1845880	ちょっとぬるっと動くようになってほしいなって気持ちがあるので
1845880	1847880	ここで言っておきます
1847880	1852880	さあということでストーリーについては以上でございます
1852880	1854880	先ほどのねお便りに
1854880	1857880	楽曲の収録の際のエピソード
1857880	1860880	いかがでしたかっていう質問ございましたので
1860880	1863880	今回イベントのためにイヴさんに書き下ろししていただいた楽曲
1863880	1865880	シンパシーの2DMVを
1865880	1868880	まずは皆さんと一緒に見て
1868880	1871880	その後楽曲についてお話しできればなと思います
1871880	1874880	なので最初に2DMV見ていきましょう
1874880	1875880	どうぞ
1877880	1879880	ご視聴ありがとうございました
1879880	1883880	ご視聴ありがとうございました
1883880	1885880	ご視聴ありがとうございました
1885880	1889880	ご視聴ありがとうございました
1889880	1899880	ご視聴ありがとうございました
1899880	1901880	ご視聴ありがとうございました
1929880	1931880	ご視聴ありがとうございました
1959880	1961880	ご視聴ありがとうございました
1989880	1991880	ご視聴ありがとうございました
1991880	1999880	ご視聴ありがとうございました
1999880	2001880	ご視聴ありがとうございました
2001880	2003880	ご視聴ありがとうございました
2031880	2033880	ご視聴ありがとうございました
2033880	2035880	ご視聴ありがとうございました
2035880	2037880	ご視聴ありがとうございました
2037880	2039880	ご視聴ありがとうございました
2039880	2041880	ご視聴ありがとうございました
2041880	2043880	ご視聴ありがとうございました
2043880	2045880	ご視聴ありがとうございました
2045880	2047880	ご視聴ありがとうございました
2047880	2049880	ご視聴ありがとうございました
2049880	2057880	ご視聴ありがとうございました
2057880	2059880	ご視聴ありがとうございました
2059880	2061880	ご視聴ありがとうございました
2061880	2063880	ご視聴ありがとうございました
2063880	2065880	ご視聴ありがとうございました
2065880	2067880	ご視聴ありがとうございました
2067880	2069880	ご視聴ありがとうございました
2069880	2071880	ご視聴ありがとうございました
2071880	2073880	ご視聴ありがとうございました
2073880	2075880	ご視聴ありがとうございました
2075880	2077880	ご視聴ありがとうございました
2077880	2079880	ご視聴ありがとうございました
2107880	2109880	ご視聴ありがとうございました
2137880	2139880	ご視聴ありがとうございました
2167880	2169880	ご視聴ありがとうございました
2197880	2199880	ご視聴ありがとうございました
2227880	2229880	ご視聴ありがとうございました
2229880	2257860	ご視聴ありがとうございました
2257860	2259860	ご視聴ありがとうございました
2287860	2317840	ご視聴ありがとうございました
2317840	2319840	ご視聴ありがとうございました
2319840	2321840	ご視聴ありがとうございました
2321840	2323840	ご視聴ありがとうございました
2323840	2324840	ご視聴ありがとうございました
2324840	2326840	ご視聴ありがとうございました
2326840	2328840	ご視聴ありがとうございました
2328840	2329840	ご視聴ありがとうございました
2329840	2330840	ご視聴ありがとうございました
2330840	2331840	ご視聴ありがとうございました
2331840	2332840	ご視聴ありがとうございました
2332840	2333840	ご視聴ありがとうございました
2333840	2334840	ご視聴ありがとうございました
2334840	2335840	ご視聴ありがとうございました
2335840	2336840	ご視聴ありがとうございました
2336840	2366840	
2366840	2367840	ご視聴ありがとうございました
2367840	2368840	ご視聴ありがとうございました
2368840	2398840	
2398840	2428840	
2428840	2458840	
2458840	2459840	ご視聴ありがとうございました
2459840	2461840	ご視聴ありがとうございました
2461840	2462840	ご視聴ありがとうございました
2462840	2463840	ご視聴ありがとうございました
2463840	2464840	ご視聴ありがとうございました
2464840	2465840	ご視聴ありがとうございました
2465840	2466840	ご視聴ありがとうございました
2466840	2467840	ご視聴ありがとうございました
2467840	2468840	ご視聴ありがとうございました
2468840	2469840	ご視聴ありがとうございました
2469840	2470840	ご視聴ありがとうございました
2470840	2471840	ご視聴ありがとうございました
2471840	2472840	ご視聴ありがとうございました
2472840	2501820	ご視聴ありがとうございました
2501840	2531820	ご視聴ありがとうございました
2531840	2561820	ご視聴ありがとうございました
2561840	2591820	ご視聴ありがとうございました
2591840	2592840	ご視聴ありがとうございました
2621840	2623840	ご視聴ありがとうございました
2651840	2653840	ご視聴ありがとうございました
2681840	2683840	ご視聴ありがとうございました
