start	end	text
1741040	1742720	ウインクしちゃって
1742720	1743360	可愛い
1743360	1746640	翔ちゃんはやっぱ髪の色ともお衣装合ってて
1746640	1748640	すごく素敵ですよね
1748640	1751160	なんかドラムこんなカラフルなんだ
1751160	1752160	なんだ
1752160	1753160	すげー可愛い
1753160	1755160	いいなぁ
1755160	1757160	背景もめっちゃ綺麗だし
1757160	1760160	コメントのみんなもたくさんいて
1760160	1762160	めちゃめちゃ可愛い
1762160	1763160	いいなぁ
1763160	1765160	特訓前も向いていきましょう
1765160	1766160	あっ
1766160	1769160	可愛すぎるこれ
1769160	1771160	弟
1771160	1773160	芝生もいるか
1773160	1774160	あー可愛い
1774160	1776160	これすごい隅々まで見たい
1776160	1778160	めちゃめちゃ可愛い
1778160	1780160	いいなぁ兄弟
1780160	1782160	お題
1782160	1784160	めちゃめちゃ可愛い
1784160	1785160	春くんね
1785160	1786160	めっちゃ話題になった
1786160	1787160	そう
1787160	1788160	私もびっくりした
1788160	1790160	こんな可愛い
1790160	1791160	ねっ
1791160	1792160	びっくりした
1792160	1794160	春くんほんとかわいいよなぁ
1794160	1795160	なんか
1795160	1798160	これからもどんどん出てきてほしい
1798160	1799160	可愛い
1799160	1800160	わかる
1800160	1803160	日常の一コマ感すごい好きって言ってくれてますけど
1803160	1804160	確かに
1804160	1806160	やっぱホナちゃんといえばお料理ですよ
1806160	1809160	ホナちゃんは包丁を使うんだろうな
1809160	1810160	ねっ
1810160	1811160	ふっ
1811160	1812160	はい
1812160	1813160	しほ
1813160	1815160	かっこいい
1815160	1816160	しほ
1816160	1819160	いい子のなんかちょっと挑戦的な意味というか
1819160	1822160	しほらしくてすごい素敵だし
1822160	1824160	いくぞーみたいな顔でいいよね
1824160	1826160	ああ
1826160	1828160	どうなるんだろうなぁ
1828160	1830160	ふっふっふっふ
1830160	1833160	いやーなんかみんな幸せになってほしい
1833160	1834160	ねっ
1834160	1836160	翔の赤いパンツかなこれも
1836160	1838160	めっちゃかっこいいよなぁ
1838160	1840160	いいなぁなんか壮大で
1840160	1842160	イケメンって書いてある
1842160	1843160	わかる
1843160	1845160	翔はかっこいい
1845160	1847160	かわいいしかっこいい
1847160	1848160	ほんと
1848160	1849160	素敵大好き
1849160	1850160	あ
1850160	1851160	とくまい
1851160	1853160	チューニングしてるー
1853160	1855160	かっこいい
1855160	1857160	ベーシスト
1857160	1859160	いつもこんな感じでやってんのかなぁ
1859160	1861160	クールにさぁ
1861160	1864160	こまどべにいるし
1864160	1865160	ねっ
1865160	1868160	やっぱ教室いいなぁこの日差しの感じとかも
1868160	1871160	めちゃめちゃ青春だよねぇ
1871160	1872160	めちゃめちゃ素敵
1872160	1874160	これ横顔いいなぁしほの
1874160	1875160	大好き
1875160	1877160	よいしょ
1877160	1879160	じゃあめいこさん
1879160	1880160	よいしょ
1880160	1881160	はぁー
1881160	1882160	かわいい
1882160	1883160	飛んでる?
1883160	1884160	飛んでるのこれ
1884160	1886160	かわいい
1886160	1889160	いいなぁめいこさんはやっぱ頼りになるし
1889160	1890160	かっこいいし
1890160	1892160	そしてかわいいし
1892160	1894160	やっぱ今回やっぱお衣装すごく
1894160	1896160	華やかでね明るくて
1896160	1897160	レオニってやっぱちょっと
1897160	1900160	ブルー系のイメージがあるけど
1900160	1902160	この赤なんていうの?
1902160	1903160	朱色っていうの?
1903160	1904160	すごくね
1904160	1905160	新鮮で
1905160	1907160	でもみんな似合ってて
1907160	1909160	めっちゃかわいいですよね
1909160	1911160	ドックン前も見ちゃおう
1911160	1912160	あっ
1912160	1913160	あー
1913160	1914160	いい
1914160	1916160	59っていう方
1916160	1917160	いい?
1917160	1919160	やっぱね
1919160	1922160	いつもこうバーチャルシンガーのみんなは
1922160	1924160	レオニードのメンバーに
1924160	1927160	いろんなアドバイスとかお話ししてくれて
1927160	1929160	やっぱみんながいるから
1929160	1930160	レオニって前に進めてたり
1930160	1931160	ほんと
1931160	1934160	ここぞという時に一声かけてくれるから
1934160	1936160	前に進めてるって思ってるんですけど
1936160	1938160	ほんとにいつもありがとう
1938160	1941160	バーチャルシンガーのみんなって思っています
1941160	1943160	ね
1943160	1944160	さきちゃんも
1944160	1945160	かわいい
1945160	1947160	元気いっぱい
1947160	1949160	もうさきはこのままでいてほしい
1949160	1951160	笑顔で元気でいてほしいんです
1951160	1954160	笑っててくださいさきは
1954160	1955160	かわいい
1955160	1957160	似合う
1957160	1958160	赤似合うね
1958160	1959160	かわいい
1959160	1960160	っていう感じですかね
1960160	1964160	今回もめちゃめちゃかわいいイラストの数々を一緒に見ていきました
1964160	1965160	ありがとうございます
1965160	1968160	ほんと衣装の絵のインパクトが結構強くて
1968160	1970160	どれも素敵ですので
1970160	1971160	皆様もぜひぜひ
1971160	1974160	いろいろ細かいところまでチェックしてくれたらなと思います
1974160	1978160	では続いては今回のイベントのために
1978160	1980160	大爆破神さんに書き下ろしいただいた
1980160	1985160	スターの3DMVを見て楽曲についてのお話をしていこうと思います
1985160	1993160	3DMVを見る前に今回はセガの3DMV制作チームからコメントをいただいているのでご紹介します
1993160	1998160	今回のスターでは楽曲から受ける印象を大切に
1998160	2003160	曲が生まれ広がっていく感動や音楽の楽しさを伝えつつも
2003160	2007160	その中心にはレオニがいるという構成を心がけています
2007160	2011160	印象的なシーンとしてはレオニが演奏をしていない
2011160	2016160	スタジオでのオフショットや舞台袖のシーンになるでしょうか
2016160	2019160	普段のレオニメンバーの日常を感じられるよう
2019160	2023160	細かい目線や表情にもこだわって制作していますので
2023160	2026160	これまでのMVでは見られなかった彼女たちの姿を
2026160	2028160	ぜひ楽しんでいただきたいです
2028160	2033160	またレオニは空の下で演奏するMVがいくつかありますが
2033160	2038160	今回は夜空から青空にグラデーションしているような空をイメージしています
2038160	2042160	透明感や爽やかさという印象は大切にしつつ
2042160	2047160	彼女たちのこれからの道が明るく広く晴れ渡ったものであってほしい
2047160	2049160	という思いも込められています
2049160	2053160	ぜひMVとともに楽曲を楽しんでいただければと思います
2053160	2054160	とのことです
2054160	2057160	それでは早速3DMVを見てみましょう
2057160	2059160	どうぞ
2059160	2080160	ララララララララ…
2080160	2081160	ご視聴ありがとうございました
2081160	2083160	ご視聴ありがとうございました
2111160	2113160	ご視聴ありがとうございました
2141160	2143160	ご視聴ありがとうございました
2143160	2144160	ご視聴ありがとうございました
2144160	2145160	ご視聴ありがとうございました
2145160	2147160	ご視聴ありがとうございました
2147160	2149160	ご視聴ありがとうございました
2177160	2180160	本当通り日常のシーンもあって
2180160	2183160	舞台袖のシーンとかめっちゃエモいですよね
2183160	2187160	初めて見るって感じのシーンが多くてめっちゃ良かったし
2187160	2190160	青空も綺麗だしキラッキラだった
2190160	2191160	すごいいい
2191160	2194160	なんかみんなで自撮りみたいなところもねすごい可愛かったし
2194160	2195160	すっげー綺麗
2195160	2199160	ほんと最近ほんとすごいですよね3DMVね
2199160	2201160	めちゃくちゃありがたいですけども
2201160	2209160	今回楽曲に関してはやっぱこうラララララララララランから始まるのがすごくインパクトがあって
2209160	2213160	息続くかなみたいな感じでレコーディングして
2213160	2218160	でもやっぱこのいちかの楽しさというか曲作りこんな楽しいんだ
2218160	2222160	ミクさんの思いこんだけあるんだみたいなそういうワクワク感とか
2222160	2228160	ちょっと不安もあるけどでも楽しんでいこう進んでいこうみたいな勢いとか
2228160	2233160	喜びみたいなのを前面に出してレコーディングした思い出がありますね
2233160	2236160	でやっぱカッシー感めちゃくちゃピッタリ
2236160	2242160	もう毎回そうだけど毎回なんでこんなイベントストーリーにピッタリな楽曲をかけるんだろうっていう
2242160	2248160	嬉しいよねなんかすごいなんか可能性が広がることも不安だけど
2248160	2254160	でもなんか期待して前に進んでいく未来へのワクワク感みたいなのが感じられてね
2254160	2260160	めちゃめちゃいいよねラララのとこライブでみんなで歌えそうでいいって書いてくださってますけど
2260160	2264160	歌える?みんな歌ってくれる?ララランって歌ってほしい
2264160	2268160	いいなそれめちゃめちゃ嬉しいかも夢みたい
2268160	2270160	歌詞本当にわかるいいよね
2270160	2274160	あそうそうフルサイズはねもうYouTubeにアップされてるんですよ
2274160	2278160	私も見ましてあのおすすめは2サビ前ですね
2278160	2284160	はい勢いがスコーンってなってるんでなんかいちかのさ始めようっていう歌詞なんですけど
2284160	2288160	うわー行くぞーみたいな感情を盛り盛り込めて歌ってるので
2288160	2292160	あのMVフルバージョンもねぜひぜひ聴いてほしいなと思います
2292160	2298160	あ、全然歌えます!歌えます!っていう意気込みのコメントがめちゃめちゃ来てる
2298160	2302160	楽しいみんな!いいんですか?ありがとうございます
2302160	2307160	いつかね歌える日が来たらいいなって思うけど
2307160	2309160	あ、ありがとうございますあのいっちゃんめっちゃかっこいい
2309160	2311160	2サビ前マジでヤバいって書いてくれてます
2311160	2312160	ありがとうございます
2312160	2318160	なんかレコーディングの時もここは聴かせどころだなって個人的に思ったので
2318160	2322160	思いっきり歌ってみてみんなかっこいいって言ってもらえてすごく嬉しい
2322160	2327160	あ、レグルス並みの迫力をおーとか書いてくれてありがとうございます
2327160	2328160	いいよね
2328160	2331160	あ、確かにこの楽曲今のサイズも素敵だけど
2331160	2336160	フルで聴くとやっぱりよりこうなんかボリューミーですごく素敵なので
2336160	2340160	ぜひぜひ3DMVと2DMVもプロセカ公式YouTubeにアップされてますので
2340160	2344160	ぜひぜひチェックしてくださいお願いします
2344160	2347160	さて短い時間でございましたが
2347160	2352160	プロセカアフタートーク君とつなぐハートビート編は以上で終了となります
2352160	2355160	配信をご覧の皆さんいかがでしたでしょうか
2355160	2360160	個人的にはアフタートークすっごい久しぶりなんですよ気づいたら
2360160	2362160	リニューアルしても初だし
2362160	2364160	前のイチカのイベントの時も
2364160	2367160	しほちゃん、ゆきちゃんに来てもらったかなと思うので
2367160	2369160	ちょっと久々だったんで
2369160	2374160	やっぱこうやって皆さんのコメントをリアルタイムで見ながらね
2374160	2379160	話せる機会ってやっぱほんとここでしかないからめちゃめちゃ幸せな時間でした
2379160	2381160	ありがとう楽しかった、はや、うれしい
2381160	2384160	スター何回も聴きます、ありがとうございます
2384160	2388160	個人的にあの感謝祭の方がね、おとといありまして
2388160	2390160	そこでも皆さんとお会いできて
2390160	2393160	今日もまた皆さんのコメントも見ることができて
2393160	2397160	なんだかこうプロセカ尽くしでね、すごく幸せな
2397160	2399160	週間でして、週間、1週間で
2399160	2405160	実は今週末も映画の舞台挨拶なんかもありますので
2405160	2410160	皆さんに会える機会がね、たくさんあってすごく幸せな1週間となってますので
2410160	2414160	ぜひぜひ、引き続き楽しんでもらえればなと思います
2414160	2417160	すごい、たくさんありがとう、感謝祭も最高でした
2417160	2419160	ありがとう、来てくれてありがとう
2419160	2422160	ね、ライブビーグもあったし、配信もあったし
2422160	2423160	たくさんありがとうございます
2423160	2427160	ほんと皆さんからのね、応援がパワーになっておりますので
2427160	2429160	これからも頑張っていきたいと思います
2429160	2430160	ありがとうございます
2430160	2435160	ということで、イベント星をつなぐ君とつなぐハートビートのストーリーを
2435160	2437160	まだ見終わってないという方は
2437160	2439160	ストーリーのイベントストーリーというところから
2439160	2442160	すべて読むことができますので、ぜひぜひ読んでください
2442160	2445160	アフタートークでは今後もお便りを募集しております
2445160	2448160	プロセカ公式Discordの募集チャンネルの
2448160	2453160	アフタートークお便り募集、もしくはメールにて募集を受け付けています
2453160	2456160	次回のアフタートークのイベントが開始されたら
2456160	2457160	ぜひお送りください
2457160	2461160	お便りはイベントに関する内容でよろしくお願いします
2461160	2465160	ということで、短い間でしたがありがとうございました
2465160	2467160	皆さんまたお会いしましょう
2467160	2469160	それではさよなら、ありがとう
2469160	2471160	おやすみ
2487160	2489160	ご視聴ありがとうございました
2489160	2493160	ご視聴ありがとうございました
2493160	2495160	ご視聴ありがとうございました
2495160	2499160	ご視聴ありがとうございました
2499160	2501160	ご視聴ありがとうございました
2501160	2505160	ご視聴ありがとうございました
2505160	2507160	ご視聴ありがとうございました
2507160	2511160	ご視聴ありがとうございました
2511160	2513160	ご視聴ありがとうございました
2513160	2517160	ご視聴ありがとうございました
2517160	2519160	ご視聴ありがとうございました
2519160	2523160	ご視聴ありがとうございました
2523160	2525160	ご視聴ありがとうございました
2553160	2555160	ご視聴ありがとうございました
2583160	2585160	ご視聴ありがとうございました
2585160	2587160	ご視聴ありがとうございました
2587160	2589160	ご視聴ありがとうございました
2589160	2591160	ご視聴ありがとうございました
