start	end	text
252680	258820	いい感じに幸せなことをなんかたくさん続けていってほしいなって私は思うので
258820	263420	まあでもやっぱレオニードとしてねバンドとしても頑張ってほしいし
263420	266980	いちかの大好きなミクさんと曲作りを続けていってほしいし
266980	268640	今後どうなるかわかんないけど
268640	272760	温かく見守っていけたらなと思っております
272760	273360	はい
273360	277220	ではではもう一つお便りを紹介したいと思います
277220	281020	YMNKさんからのお便りです
281020	282260	野口さんコニード
282260	288820	今回のイベントストーリーで自分自身とミクについての思いを込めた一曲
288820	291120	WIZを作り上げたいちかですが
291120	295980	作中いちかは曲を作り終えた後のことを考えていなかった様子で
295980	296700	そうでしたね
296700	302020	完成してみんなに聞いてもらってすでに満足していたようにも見えるワンシーンがありましたが
302020	307140	野口さんはこのように丸々したら満足してしまったみたいなことってありますか
307140	308160	とのことです
308160	308880	ありがとうございます
308880	314800	さきちゃんがせっかくならアップしたらって言ってくれてアップしたっていうところですけども
314800	317280	え、丸々したら満足してしまったみたいなこと
317280	318460	そうですね
318460	322140	最近あのカレーを作ったんです
322140	324740	カレーを急に作りたくなって
324740	325960	したら満足して
325960	328440	食べるのめんどくさいなみたいな
328440	332240	何日か分作ったんですよ
332240	333060	ね皆さん
333060	335340	何日か分作ったんですけど
335340	336880	なんかこう
336880	339760	満足しちゃったんですよ本当まさに
339760	341200	作って満足して
341200	346160	やっぱなんかこう自分で作った料理ってそんななんか魅力的じゃないというか
346160	348240	普通に普通に食べたんですけど
348240	352480	まあ料理してしまったら満足してしまったっていう感じでございますかね
352480	354720	でなんか全然関係ないんですけど
354720	356880	あの包丁がなくて家に
356880	358880	なかったんです
358880	375200	なんでか分かんないあったんですよあったんだけど急に消えて包丁が怖くないで人参を切りたかったんですけど切れないからハサミで切ってもうカーってやって切ったって話です
375200	378080	それで満足したんだ
378080	384480	力を込めて作ったから満足しちゃって食べる余力がねなかったのかなって思いますけど
384480	389360	そんなわけないだろうってねあの後日食べましたが安心してください
389360	394480	何の話ですか本当にありがとうございます質問いただいて
394480	401360	はいということで気を取り直して今回も私が個人的に語りたいシーンをピックアップしましたので一緒に見ていきましょう
401360	403360	それでは動画どうぞ
403360	411360	はい今回は8話をピックアップさせていただきましたよ
411360	415360	300万再生突破おめでとー
415360	419360	300万ってすごくないですか
419360	421360	ということで
421360	433360	ざっくっ
433360	435360	なぜ
435360	435400	なんで
435400	437360	ったくない
437360	440020	うん
440020	440480	ちょっと
440480	441440	うん
441440	442460	なんか
442460	445460	Kingston
