start	end	text
344620	348200	1人1票じゃなくてだからこことここっていう選択ができるみたいな
348200	360980	優しいような数字で見た時にそれだけ注目されてたんだなっていうのをすごく感じる形でしたね
360980	363960	面白い企画なんだなって思います
363960	372980	現実世界であんなに日本全体で盛り上がるアイドルを決める参加型ってなかなかないから
372980	379160	現実で考えたらどんな感じなんだろうってすごい置き換えながら考えちゃった
379160	384320	桃ちゃんとリライトに投票しました
384320	388360	私はどこにも入れるかな
388360	395100	でもストーリーに出てきてないけど名前で出てきたユニットとかもいて
395100	399960	そこはどういうチームなんだろうなとかって想像するのがめちゃくちゃ楽しかったですね
399960	404700	1人2票同じところには入れられないんですよって誰かが言ってた
404700	407560	ストーリー上で誰かが言ってた
407560	414700	4位発表の時点で誰か落ちちゃうって確定しちゃったのね
414700	419240	4組全員が上がれるわけじゃないとそこで分かっちゃうっていうのもさ
419240	421960	分かるー
421960	423700	そうアイムっていうね
423700	425900	ところがね上がってましたけど
425900	428420	どんなユニットなんでしょうね気になりますね
428420	436240	まさかの2位っていうのがでかかったかな
436240	442160	なんか事前にネット上だとこうやって予想されてるけど
442160	445800	みたいなのを春香たちが冒頭でお話ししてましたけど
445800	449440	体感でどれくらいかな準備みたいな
449440	450800	リアルーと思って
450800	455680	見てるんだよね桃ちゃんもねネットの表数とか予想とかをさ
455680	463500	そういうのも含めて自分たちの今後のプロデュースに参考にしたりとか
463500	469740	やっぱ得られるヒントは全部得てその上でどうするかを考えられるっていうのが
469740	471300	やっぱ大人だなって思ったし
471300	472420	だって高校生だよ
472420	475220	高校生がそんなことできないと思う
475220	479960	ということでメールたくさんありがとうございました
479960	481040	ユッキーさんもありがとうございます
481040	485360	あのメールはねこの2通だけなんですけれども
485360	489080	ちょっと私があまりにも語りたいのでゆっくり語らせてください
489080	492420	あのね
492420	495740	ルミナグランプリって
495740	499500	あのやっぱユーザーさんプロセカユーザーさんからすると
499500	503600	ものすごく長い時間かけてた気がするじゃないですか
503600	505900	やっぱりちょっとずつ小出しにして
505900	508220	いつになったら予選が終わるんだろう
508220	511080	早く続きを見たいっていう気持ちもあれば
511080	514660	なんかもうこのまま一生終わんないでくれって思う自分もいて
514660	518280	なんかそのちょうど狭間ぐらいに行った時に
518280	522200	ついに予選から決勝へっていうこのタイミングで
522200	525940	めちゃくちゃ私は緊張してたんですよ
525940	528700	それもしかも遥かのバナーだって分かった時に
528700	533280	えー遥かの目線でこの物語が語られるんですか
533280	538660	特に遥かの場合はこの後もちょっとお話しするんですけど
538660	544140	ヒイラギさんリライトっていう分かりやすい壁があるじゃないですか
544140	546780	意識せざるを得ない存在が
546780	549800	なんかそこともう一回対峙するっていうね
549800	556460	前回そのヒイラギさんと戦ったっていう言い方あるんですけど
556460	560180	あのー対峙して一対一でねお話しした時は
560180	561260	そのなんだろう
561260	568860	リアルな業界の中の大人との戦いみたいなのが描かれていて
568860	572080	で遥かの表情もすごく暗くて
572080	578040	なんかやばいこの壁乗り越えられないかもっていう中での成長だったから
578040	579620	今回また改めて
579620	584720	ヒイラギさんと今度どんな戦いをするんだろうってなった時に
584720	597260	あのー決勝前にしてリライトっていう仲間?チームになった状態でもらえるアドバイスってこんなにも心強いのかと思いましたね
597260	602340	味方につけた時の心強さ力強さ
602340	604800	あのーもう圧倒的存在感と
604800	608460	なんかこの人がいれば大丈夫で安心感ね
608460	612680	がヒイラギさんの一言一言から全部伝わってきて
612680	616180	なんかここが多分遥かが尊敬してるところであり
616180	618660	目指したいって思う場所でもあり
618660	622500	乗り越えなきゃいけないって大きな壁なんだろうなっていうのをすごく感じた
622500	624300	ですよね
624300	626140	6話かな
626140	629340	だいたいその辺だった気がする
629340	630340	怖いんですよ
630340	632740	ヒイラギさんの存在が
632740	634940	なんか
634940	641340	頼りになればなるほどこの先の脅威を同時に感じるっていう
643460	644900	でよりやっぱ
644900	650340	じゃあ遥が当時ヒイラギさんと一緒にやってたアスランって
650340	655540	どんなチームだったんだろうっていうのがすごく気になるなって思いました
655540	658220	で遥かで言うとやっぱヒイラギさんなんですけど
658220	663100	全体で見た時にやっぱ学習塾にイベントに行く
663100	666860	学習塾を始め他のチームをいろんなとこ行ったんだと思うんだけど
666860	668380	ねあの
668380	672500	その有沢さんの
672500	675660	考え
675660	677820	元アイドル
677820	682200	目線で見た時のこうしてあげたかった
682200	684820	自分は今はできないけど
684820	692380	新しい今の子たちにその力を持って託したいって思わせられる
692380	695060	この世界におけるアイドルたちの
695060	698060	なんだろう人望?
698060	699940	えぐいなと思って
699940	701620	なにそれ
701620	708060	この伝説級のアイドルに任せてもらってる君たち本当にすごいんだなって
708060	710740	ストーリーを通してすごく思いました
710740	718300	そう
718300	727420	いいんですよそうあのね切りたには良くないですね当てられましたのセリフがすごく大好きで
727420	731100	私は収録の時にあのもちろん台本だけいただくわけですよ
731100	738180	掛け合いで切ってるわけじゃないので完成したやつはね私もプレイしてそこで初めて聴くんですけど
738180	740780	シナリオから良かったもんね
740780	742740	あそうな有沢さんとヒイラギさんのシーン
742740	746860	あれはもう
746860	748640	ダメよ
748640	752980	あれを見たくてやってたとこある
752980	757380	今回もちろんねももじゃん全部のシーン見たかったですけど
757380	761380	そこは特に絶対にもう焼き付けてやろうと思ってみましたね
763380	767540	お、音ズレがしているみたいので一回画面が暗くなります
767540	770020	調整しますので少々お待ちくださいということですよ
782980	793620	お、まだ語りますよ
793620	794420	えへへへへ
794420	800020	みんなのコメントが返ってくるのを待とうかな
800020	811060	お、みんな聞こえてる?
812980	823460	みんなのコメントが戻ってきたのも確認したので語ります
823460	825700	えへへへへへ
825700	827060	はい
827060	829700	えっとね全部で8話
829700	832100	さっきずと6話の話をしちゃったんですけど
832100	835700	他の話にしましょうね
835700	838340	出張チームライブ
838340	839380	2週間
839380	844820	今までのロミノグランプリがもっと短いスパンで行われてたんだっていうのを改めて感じると
844820	847460	すごいことやってるなって思いました
847460	849860	ね、今までも
849860	852420	他のチームと入れ替えてさ
852420	855300	曲シャッフルしてやったりとかってなったけど
855300	859140	それをほんと数日のペースでやってたんだと思うと
859140	860340	みんなの記憶力
860340	863300	若いなっていうのが素直な感想だったんだけど
863300	868740	やっぱスピード感がすごいなって
868740	872580	現役アイドルたちの曲を覚えるとか
872580	878580	みのりがフリーコピーが得意みたいな話は出てたけど
878580	884260	なんかそうじゃないメンバーでも他のユニットの曲を覚えて
884260	889700	曲を覚えてダンスを覚えてフォーメーションを考えてオリジナルでやってるみたいな
889700	891700	自分たちの良さも出してる
891700	893700	考えること多すぎるでしょ
893700	895700	よくできてるよね
895700	897700	マジで見習いたいよ
897700	901540	本当にすごいよね
901540	908460	であの私ちょっとさ一番ちょっと面白くてずっと見ちゃったのが
908460	909460	あのコメント
909460	916260	毎回この桃ちゃんのイベントのに出てくる
916260	918700	視聴者のコメント
918700	921120	あれみんな書いてない
921120	924460	私見たことあると思うんだけど
924460	928620	ねえあのコメント用の作家さんがいる気がする
928620	933320	解像度高いよね毎回
933320	938000	あれ私これつぶやいとくことある気がするって思ってる人いっぱいいると思うんだよね
938000	941500	バレた
941500	947820	そうだから誰かのコメントを取ってきてるか
947820	949660	それ用の方を呼んでいるか
949660	953060	毎回リアルで本当に面白いなって
953060	957220	うんなんかそこがやっぱリアルだなって思えるポイントの一個なの
957220	959220	気もしますしね
959220	960600	うん
960600	966420	毎回ちょっと気になるもん今回のストーリーの中で
966420	970500	一番自分言いそうだなと思ったコメントあったっていう
970500	976660	ねえ
976660	978800	あのもちろんセリフにもなってるけど
978800	980760	なってることもあるけど
980760	983700	ファンの描写もあるわけじゃないですか
983700	987600	だから桃ちゃんのファンとかチアデのファンとか
987600	990660	のセリフも込みでコメントも含めて
990660	994820	これいいそうだなあっていう
994820	1002820	あそう今となってはあんま聞かなくなったしありがたいことですけどね
1002820	1004820	見なくなったけど当時やっぱ
1004820	1008820	桃ちゃん知らないみたいな時にさ
1008820	1010820	特にミノリとか
1010820	1015400	他のメンバーは元々押してたけどみたいなタイミングとかに
1015400	1020320	すごいねあのちょっと辛辣なコメントがあったりとかもしましたし
1020320	1024620	そう考えると今のさ環境めちゃくちゃいいよね
1024620	1028820	みんながえーモモじゃーんって言ってくれるのが本当に嬉しい
1028820	1039560	だいぶ優しくなったよね優しくなったっていうか
1039560	1040240	それだけやっぱ
1040240	1045860	桃ちゃんがみんなに知られるようになったってところなんだろうね
1045860	1049980	テレビで出るようになったりとかさ
1049980	1056560	コメントの力って本当にすごいと思うな
1056560	1062840	努力だよね本当にそう桃ちゃんの努力
1062840	1072820	今ならみんなウェルカムでコメント見られるじゃん
1072820	1074180	だから安心して見れるよね
1074180	1084500	本当に今だから桃ちゃんが桃ちゃんだけで配信をしたら
1084500	1087820	それはそれでチャット欄とかだいぶ変わりそうじゃない
1087820	1089580	色がね
1089580	1093400	でも当時のずっと応援してくれてるファンとかもいるだろうから
1093400	1095280	そこは変わらないかもしれないけど
1095280	1098200	新規ですとか新しく来ました
1098200	1100260	ルミナグランプリを見てきました
1100260	1103480	いいな
1103480	1105780	もともとチアデのファンでしたが
1105780	1108420	桃ちゃんが気になったので見に来ましたとかね
1108420	1108880	ありそう
1108880	1116900	新規囲め
1116900	1119120	みんなでようこそ
1119120	1123860	初見ですね
1123860	1125160	あるあるある
1125160	1130000	えー本当
1130000	1133660	初見さんこんにちはとかって
1133660	1137320	逆に子さんもなっちゃう
1137320	1139240	あ、そうだね
1139240	1140980	それこそルミグラから来ました
1140980	1143700	どうしよう
1143700	1146000	公式にルミグラ採用されちゃったらどうしよう
1146000	1147780	嘘です
1147780	1148840	私が言ってるだけで
1148840	1151000	はい
1151000	1151980	そんなこと
