start	end	text
356000	358000	それでは皆さんご一緒に、せーの
358000	360000	投書箱!
360000	362000	ということでお便りを紹介していきます
362000	366000	まずは、リエラジネームのっぴきさんからいただきました
366000	368000	ありがとうございます
368000	372000	リエラセブンスライブテーマソング、オープンザゲート
372000	374000	早速たくさん聴いてます
374000	375000	ありがとう
375000	380000	特にイントロが好きで、一歩踏み出す前の期待や不安が入りまじった感情が
380000	383000	壮大な曲調で表現されていますね
383000	386000	そこからカットインするバンドサウンドで
386000	391000	トビラを開けて次の世界へ飛び込む、まさにオープンザゲートですね
391000	392000	とのことです
392000	394000	ありがとうございます
394000	395000	ありがとうございます
395000	398000	続きまして、リエラジネームパラポルトさんからいただきました
398000	400000	ありがとうございます
400000	402000	オープンザゲートを聴きました
402000	405000	僕がドギモを抜かれた歌詞があるのですが
405000	408000	ハッピーエンドよりハッピーナウを目指そうという部分です
408000	411000	ハッピーエンドなんて、すでにポジティブな言葉なのに
411000	413000	その先を行く言葉があるなんて
413000	416000	固定観念をひっくり返されたような衝撃がありました
416000	420000	まだまだ先へ進むリエラらしい歌詞ですごく素敵ですといただきました
420000	422000	ありがとうございます
422000	425000	続いてリエラジネーム花かねこさんからいただきました
425000	427000	ありがとうございます
427000	429000	オープンザゲートのフルバージョン聴きました
429000	430000	ありがとう
430000	433000	タイトルの通り、新しい扉を開いて挑戦する
433000	436000	ワクワク感が溢れている楽曲だなと感じました
436000	439000	歌詞には冒険のワードがたくさん入っているので
439000	442000	旅行やライブの遠征に行くときに聞いたら
442000	446000	ワクワク感が倍増しそうだなって思いましたといただきました
446000	448000	ありがとうございます
448000	450000	ありがとうございます
450000	453000	ということで、改めてになりますけれども
453000	456000	11月5日にリエラセブンスライブテーマソング
456000	460000	オープンザゲートをリリースさせていただきました
460000	462000	ありがとう
462000	463000	ありがとうございます
463000	466000	ということで皆さんフルで聴いてくださって
466000	470000	曲の感想をたくさんいただいた後のことなんですけれども
470000	471000	嬉しいね
471000	474000	今私この歌より読んでいるだけでも
474000	478000	おー確かにっていう新しい発見がめちゃくちゃあって
478000	481000	あのパラポルトさんのこの
481000	484000	ハッピーエンドよりハッピーナウを目指そうが
484000	486000	ポジティブな歌詞だっていうのが
486000	488000	私今確かに!と思って
488000	489000	あ、ほんと
489000	490000	うん
490000	493000	ハッピーエンドって確かにそれだけでポジティブだけど
493000	496000	ハッピーナウってさらにその上なのかと思ったら確かに
496000	497000	確かに
497000	500000	それも確かにリエラらしさだなっていうのを今
500000	502000	すごく思ったかも
502000	505000	私も初めてこの歌詞が来た時に
505000	508000	ここの歌詞めっちゃ素敵だなって思った
508000	511000	ハッピーナウってなんかリエラらしい
511000	514000	今を駆け抜ける高校生らしい歌詞だなってすごい
514000	516000	思いましたね
516000	521000	私もハッシュタグで皆さんのつぶやいてくださった感想を見てたんですけど
521000	525000	ここめっちゃ好きって言ってる方すごく多く見かけました
525000	526000	私も
526000	527000	確かにね
527000	528000	印象的だよね
528000	529000	印象的だよね
529000	531000	口ずさみたくなりますし
531000	533000	でもやっぱり後はなんかこう
533000	537000	歌をリエラすごく大切にしてきたグループだから
537000	540000	すごく歌声響かせるんだってみんなで歌ってるのが
540000	543000	やっぱりめちゃくちゃ嬉しいですし
543000	545000	なんかこうどんどんどんどん
545000	547000	どこまで行くんだろうってね
547000	548000	ね
548000	549000	改めて何回も思うけど
549000	550000	そうよ
550000	551000	止まらないよね
551000	552000	世界へ
552000	553000	未来へって言っちゃってるもんね
553000	554000	そうなのよ
554000	556000	軸越えちゃうんじゃないのこれいずれ
556000	558000	4次元へ
558000	559000	4次元
559000	560000	3次元
560000	561000	4次元
561000	562000	4次元
562000	563000	4次元
563000	564000	4次元
564000	565000	4次元
565000	566000	4次元
566000	567000	4次元
567000	568000	4次元
568000	569000	4次元
569000	570000	4次元
570000	571000	4次元
571000	572000	4次元
572000	573000	4次元
573000	574000	4次元
574000	575000	4次元
575000	576000	4次元
576000	577000	4次元
577000	578000	4次元
578000	579000	4次元
579000	580000	4次元
580000	581000	2次元
581000	582000	4次元
582000	583000	4次元
583000	584000	4次元
584000	585000	4次元
585000	586000	4次元
586000	587000	4次元
587000	588000	4次元
588000	589000	4次元
589000	590000	4次元
590000	591000	4次元
591000	592000	4次元
592000	593000	4次元
593000	594000	4次元
594000	595000	4次元
595000	596000	4次元
596000	597000	4次元
597000	598000	4次元
598000	599000	4次元
599000	600000	4時元
600000	601000	4次元
601000	602000	4次元
602000	603000	4次元
603000	604000	4次元
604000	605000	4次元
605000	606000	4次元
606000	607000	4次元
607000	608000	4次元
608000	610920	歌詞の意味を解釈考えた時に
610920	612300	なんかすごくこう
612300	613140	なんていうのかな
613140	614420	すごくこうやっぱ
614420	615420	ソロ
615420	616720	カノンのソロの歌とかだと
616720	617720	結構空を
617720	618260	空?
618260	620020	青空とかはすごく
620020	621920	歌ってるから
621920	623520	カノンだったらすごくこう
623520	625600	爽やかに歌うよなとか
625600	626660	なんかこう
626660	628000	なんていうのかな
628000	628900	こう何
628900	629900	後ろの楽器がさ
629900	632000	ちょっと落ちるとことかもあるんだけど
632000	634900	ちょっと優しく歌おうかなと思ったんだけど
634900	636240	こう
636240	637840	今のカノンだったら
637940	639940	もっともっと前を見るから
639940	641340	優しいというよりかもっと
641340	643040	はっちゃけて歌うかなとか
643040	645340	なんか今までのカノンだったら
645340	646540	こうだけど
646540	648440	今回はこうかなみたいな
648440	650740	ちょっと考え方を変えて
650740	654540	歌った楽曲だったかなって思います
654540	656840	新しいカノンちゃんを
656840	657940	開拓した曲
657940	660240	そう笑顔よりもっと笑顔なので
660240	662240	カノンはね
662240	663240	好き
663240	664740	好き
664740	665940	対面者が対面者
665940	668040	お二人のも聞きたいですけど
668040	668840	そーくんどう?
668840	670840	えー私は
670840	671640	なんだろうな
671640	672540	すごくまあなんか
672540	675340	私の話になっちゃうんだけど
675340	676840	なんかこの曲をこう
676840	679140	の資料とかをいただいたときに
679140	681440	うーとちょっとあの落ち込んでるというか
681440	683440	あんまり元気がなかった時だったので
683440	684740	なんかすごく本当に
684740	687040	励まされたというか
687040	688740	すごいラブライブ感もある
688740	690340	楽曲じゃないですか
690340	691840	だからなんかすごいやっぱり
691840	692840	ラブライブシリーズも
692840	695240	リエラも大好きだなって
695640	698740	改めてすごく思うきっかけになった
698740	699940	楽曲なので
699940	702140	すごい思い出もあるし
702140	703340	レコーディングの時も
703340	704940	本当にすごく励ま
704940	706940	この歌詞に励まされながら
706940	709240	楽しく歌えたし
709240	710640	なんか自然とこう
710640	713140	止まりと一体になって
713140	715640	レコーディングできた楽曲だったかなって
715640	716940	思いますね
716940	719640	すごい大好きです
719640	720440	いいよね
720440	721140	いいですね
721140	722540	勇気をもらえますよ
722540	723540	なるほどね
723540	724540	姉ちゃんは?
724540	726540	マジオープン・ザ・ゲートって感じだった
726540	727840	やば
727840	729540	すっごいま止めるじゃん
729540	731740	オープン・ザ・ゲートって感じで
731740	733740	止めるね
733740	736040	めっちゃふざけて言ったみたいになっちゃったけど
736040	737740	いやいや
737740	739340	イントロ聞いた時
739340	741240	資料をいただいた時に
741240	742740	イントロで一旦止めたよね
742740	744540	止めた
744540	746540	ちょっと待って待って
746540	747740	えっと
747740	750540	今から私たちはミュージカルが始まるのかなって
750540	751140	確かに
751140	753040	止めたの一旦止めて
753040	754540	え?待って
754540	756140	タイトルに星ついてるけど
756140	758040	こんな壮大なの?みたいな
758040	760240	っていうところから始まってみて
760240	760840	まぁ一旦一旦
760840	761840	ちょちょちょ結構結構
761840	764040	よいしょって聞き始めたら
764040	765140	もう
765140	766440	あのさバンドのさ
766440	767240	ドラマがさ
767240	768840	ジャンジャンジャンジャガジャガジャガ
768840	770840	ウォーウォーウォーに入るじゃん
770840	772540	そこから一気に
772540	775040	ザ・ラブライブサウンドが始まったから
775040	775840	もう
775840	778640	おうちでダンシング・ザ・ラズベリーですよ
778640	781040	なんだろ
781040	783040	なんかずっとギャルみたいな感じじゃない?なんか
783040	784040	すごい
784040	785040	リアラジ一日ぶりです
785040	787040	リアラジ私どうやって喋ってたっけ?って思ってた
787040	788040	知らないよもう
788040	789040	どうやって喋ってたか
789040	790040	ちょっと忘れかけてる
790040	792040	でも楽しいならそれでOKです
792040	793040	そう楽しいんです
793040	795040	なんか名言出たね今ね
795040	796040	楽しければそれでOKです
796040	797040	ハッピーナウね
797040	798040	ハッピーナウ目指そうですから
798040	800040	ハッピーナウ目指しちゃって
800040	802040	本当にそれぐらい
802040	805040	ラブライブサウンドの楽曲が
805040	806040	大好きだから私が
806040	807040	わかるよ
807040	809040	大大大好きだから
809040	810040	よっしゃ来たこれ
810040	811040	って思っちゃって
811040	813040	ありがとうございますよ
813040	814040	嬉しいよね
814040	816040	大優勝チャンネルだったから
816040	817040	本当に
817040	818040	何何何
818040	819040	何でそこ詰まってんの
819040	820040	わかるよ
820040	821040	ごめんごめん
821040	822040	そんなエゴにも大好き
822040	823040	そんなエゴにも
823040	824040	大好き大好き
824040	825040	大好き大好き
825040	826040	大丈夫そう
826040	827040	大丈夫だよね
827040	829040	大好きチャンネルが解説されて
829040	830040	本当に
830040	831040	なんか
831040	833040	ライブの披露が楽しみになったより
833040	834040	確かに
834040	835040	いい感覚
835040	836040	なんか
836040	838040	みんなの結構ユニゾーンが今回多そうだな
838040	839040	っていうのも
839040	840040	なんとなく
840040	841040	レコーディングのタイミングから
841040	842040	思ってたから
842040	843040	これはもう
843040	844040	あとお客さんも一緒に
844040	845040	歌えるパートも多いな
845040	846040	っていうのも
846040	847040	多いね
847040	848040	思ってたから
848040	849040	まだね
849040	850040	ライブでやるとは
850040	851040	言っておりませんけれども
851040	852040	はい
852040	853040	テーマソングなんでね
853040	854040	テーマソング
854040	855040	テーマソングと言われているので
855040	856040	まぁまぁ
856040	857040	99.9%ぐらいの
857040	858040	確率であるのかな
858040	860040	なんて思ってるんですけれども
860040	862040	ライブで披露した際にはね
862040	863040	あの
863040	864040	ちょっと一緒に
864040	865040	歌っていただいたりとか
865040	867040	して欲しいななんて
867040	868040	思っているでございまして
868040	869040	はい
869040	870040	そんな感じな
870040	871040	楽しいですよね
871040	872040	はい
872040	873040	本当に
873040	874040	何回も聴いてみんな
874040	875040	ぜひとも
875040	876040	よろしくお願いしますね
876040	877040	お願いします
877040	878040	ありがとうございます
878040	879040	ありがとうございます
879040	880040	それじゃあ
880040	881040	続いていきましょうか
881040	882040	続いてですね
882040	883040	リーラージュネーム
883040	884040	テンプラアイスさんから
884040	885040	いただきました
885040	886040	最高じゃん
886040	887040	いやいいよね
887040	888040	ありがとうございます
888040	889040	いい組み合わせ
889040	890040	ありがとうございます
890040	891040	セブンスライブテーマソング
891040	893040	オープンザゲートのリリースと
893040	895040	MV公開おめでとうございます
895040	896040	ありがとうございます
896040	897040	ありがとうございます
897040	898040	新衣装を着て
898040	899040	学校の屋上で
899040	900040	ダンスをする皆さんは
900040	902040	THE青春という感じですね
902040	903040	とても
903040	904040	華やかな気分になりました
904040	905040	うん
905040	906040	推しポイントは
906040	907040	ラストサビの時に
907040	908040	とまかのお手の三人が
908040	909040	センターに集まるところです
909040	910040	あー
910040	911040	楽かったです
911040	912040	ありがとうございます
912040	913040	ありがとうございます
913040	914040	続きまして
914040	915040	リーラージュネーム
915040	916040	オニマロさんから
916040	917040	いただきました
917040	918040	ありがとうございます
918040	919040	ありがとうございます
919040	920040	オープンザゲート
920040	921040	11人では初となる
921040	922040	実写MV
922040	923040	感慨深いです
923040	924040	僕がこの曲から
924040	925040	感じたのは
925040	926040	世界観
926040	928040	ここまで大きくなったんだなーと
928040	929040	親のような目線で
929040	931040	しみじみしてしまうのと同時に
931040	932040	これからもっともっと
932040	933040	リーラは楽しませてくれるぞ
933040	934040	と
934040	935040	子供のように
935040	936040	目を輝かせて
936040	937040	祝わせていただきました
937040	938040	ありがとうございます
938040	939040	ありがとうございます
939040	940040	続いて
940040	941040	リーラージュネーム
941040	942040	カレーのない
942040	943040	カレーライスさんから
943040	944040	いただきました
944040	945040	ありがとうございます
945040	946040	ありがとうございます
946040	947040	オープンザゲートの
947040	948040	MVの最後に
948040	949040	カノンちゃんたちが
949040	950040	登場してきてくれたシーンで
950040	951040	涙がこばれました
951040	952040	ありがとう
952040	953040	22人で
953040	954040	リーラなんだと
954040	955040	感じることのできた
955040	956040	最高のMVでした
956040	957040	とのことです
957040	958040	ありがとうございます
958040	959040	ありがとうございます
959040	960040	続いて
960040	961040	リーラージュネーム
961040	962040	イスミンさんから
962040	963040	いただきました
963040	964040	ありがとうございます
964040	965040	ありがとうございます
965040	966040	オープンザゲートの
966040	967040	MVで好きなシーンは
967040	968040	願い事を書いて
968040	969040	みんなで
969040	970040	眺めているシーンです
970040	971040	特に
971040	972040	カノンちゃんの
972040	973040	これからも歌で
973040	974040	みんなの心を
974040	975040	元気にしたい
975040	976040	という願いには
976040	977040	心打たれました
977040	978040	とのことです
978040	979040	ありがとうございます
979040	980040	ありがとうございます
980040	981040	続きまして
981040	982040	リーラージュネーム
982040	983040	大巨人さんから
983040	984040	ありがとうございます
984040	985040	ありがとうございます
985040	986040	オープンザゲートの
986040	987040	MV見ました
987040	988040	ありがとう
988040	989040	青を基調とした
989040	990040	爽やかな衣装は
990040	991040	メンバーカラーの
991040	992040	バンダナをつけていたり
992040	993040	など
993040	994040	細部まで
994040	995040	見てみたいと思いました
995040	996040	また
996040	997040	普段とは
997040	998040	違う髪型をしていて
998040	999040	新しいメンバー
999040	1000040	キャストの姿を
1000040	1001040	見ることができました
1001040	1002040	個人的には
1002040	1003040	アヤちゃんの
1003040	1004040	本人手姿が
1004040	1005040	と
1005040	1006040	でも
1006040	1007040	可愛かったです
1007040	1008040	ありがとうございます
1008040	1009040	ありがとうございます
1009040	1010040	こちらもね
1010040	1011040	嬉しい
1011040	1012040	リーラ11人
1012040	1013040	可愛い
1013040	1014040	こちらも
1014040	1015040	ありがとうございます
1015040	1016040	ありがとうございます
1016040	1017040	ね
1017040	1018040	すっごい
1018040	1019040	もう
1019040	1020040	屋上で
1020040	1021040	撮らせてもらいましたよ
1021040	1022040	楽しかった
1022040	1023040	楽しかった
1023040	1024040	晴れてよかったね
1024040	1025040	ね
1025040	1026040	雨予報だったんよ
1026040	1027040	そうそうそう
1027040	1028040	そうなんですよ
1028040	1029040	初出し予報かな
1029040	1030040	もしかしたら
1030040	1031040	だと思うんですけど
1031040	1032040	ずっと
1032040	1033040	天気予報がね
1033040	1034040	曇り
1034040	1035040	後雨みたいな
1035040	1036040	雨時々
1036040	1037040	曇りみたいな
1037040	1038040	感じだったんですけど
1038040	1039040	たまたま
1039040	1040040	この
1040040	1041040	屋上のシーンを
1041040	1042040	1回だけ
1042040	1043040	確か晴れたんよ
1043040	1044040	その後
1044040	1045040	もう1回曇り始めちゃって
1045040	1046040	うん
1046040	1047040	リーラ持ってるんじゃない
1047040	1048040	嬉しいよね
1048040	1049040	そう
1049040	1050040	思ってたんですけど
1050040	1051040	ちゃんと青空
1051040	1052040	収められたよね
1052040	1053040	収められたよね
1053040	1054040	良かった
1054040	1055040	良かった
1055040	1056040	どこが好きとかある?
1056040	1057040	MV
1057040	1058040	うわー
1058040	1059040	こんないっぱいなのに
1059040	1060040	1個で
1060040	1061040	1個で
1061040	1062040	言うとしたら
1062040	1063040	言うとしたらだよね
1063040	1064040	絞らなきゃいけないの
1064040	1065040	いやー
1065040	1066040	私ね
1066040	1067040	2期生の
1067040	1068040	シーン好きなんだよ
1068040	1069040	ありがとう
1069040	1070040	大好きあれ
1070040	1071040	ありがとう
1071040	1072040	歌いまーす
1072040	1073040	もう何あれ
1073040	1074040	いいよね
1074040	1075040	ほんとに
1075040	1076040	ちょうちょいよね
1076040	1077040	ずるい
1077040	1078040	ちょうちょいよね
1078040	1079040	映画みたいな
1079040	1080040	かのような
1080040	1081040	満足がありますよね
1081040	1082040	2番が
1082040	1083040	そこのシーンかな
1083040	1084040	ドラムシーンになってる
1084040	1085040	大好きあれ
1085040	1086040	尊かったね
1086040	1087040	尊かった
1087040	1088040	そこはね
1088040	1089040	もうなんか
1089040	1090040	いろいろ
1090040	1091040	フラッシュバックするよね
1091040	1092040	いろいろあったな
1092040	1093040	ここまで
1093040	1094040	そうだね
1094040	1095040	人生だな
1095040	1096040	と思いながら
1096040	1097040	リーラは人生
1097040	1098040	リーラは人生
1098040	1099040	リーラは何たら
1099040	1100040	ありましたけれどもね
1100040	1101040	名言ありましたけれども
1101040	1102040	ありましたけれども
1102040	1103040	絆がね
1103040	1104040	思い出したりしちゃってね
1104040	1105040	本当に好きです
1105040	1106040	あそこ
1106040	1107040	それぞれの
1107040	1108040	メンバーのさ
1108040	1109040	寄り添う感じとかも
1109040	1110040	やっぱり
1110040	1111040	そのドラムシーンも
1111040	1112040	やっぱり
1112040	1113040	出てたりもしているし
1113040	1114040	うんうんうん
1114040	1115040	ねー
1115040	1116040	よかった
1116040	1117040	私もとっても
1117040	1118040	私もやりたいな
1118040	1119040	どういうこと
1119040	1120040	どういうこと
1120040	1121040	何何何
1121040	1122040	これね
1122040	1123040	結構
1123040	1124040	ゆいなと話すんですけど
1124040	1125040	何
1125040	1126040	2期生が
1126040	1127040	励ましあって
1127040	1128040	みんなで
1128040	1129040	結構
1129040	1130040	結構
1130040	1131040	奥の方で
1131040	1132040	こうやって
1132040	1133040	見てんのよ
1133040	1134040	二人で
1134040	1135040	隣にはいるんだけど
1135040	1136040	割と
1136040	1137040	ふすんとした感じで
1137040	1138040	見てることが多いのね
1138040	1139040	やっぱ
1139040	1140040	マルガレッジの
1140040	1141040	とまりは
1141040	1142040	だから
1142040	1143040	一回ちょっと
1143040	1144040	そういう
1144040	1145040	ザキズナみたいなのを
1145040	1146040	見たいんよね
1146040	1147040	見たいよね
1147040	1148040	見たいしやりたい
1148040	1149040	そうね
1149040	1150040	見逃さなかった私は
1150040	1151040	一番最後に
1151040	1152040	みんながさ
1152040	1153040	屋上で
1153040	1154040	走ってるシーンが
1154040	1155040	描かれるんだけど
1155040	1156040	その時に
1156040	1157040	マルちゃんと
1157040	1158040	マルちゃんが
1158040	1159040	一瞬目を合わさるのが
1159040	1160040	めっちゃ好きなの
1160040	1162040	めちゃくちゃ好きなの
1162040	1163040	あそこ
1163040	1164040	本当に
1164040	1165040	あそこを
1165040	1166040	撮ってくださって
1166040	1167040	本当にありがとうございます
1167040	1168040	ありがとうございます
1168040	1169040	マジで
1169040	1170040	いいの
1170040	1171040	一瞬なんだけど
1171040	1172040	二人の
1172040	1173040	このキズナが
1173040	1174040	あそこの一瞬で
1174040	1175040	描かれてんのが
1175040	1176040	マジでめっちゃ好き
1176040	1177040	うれしい
1177040	1178040	それぞれの学年で
1178040	1179040	やっぱさ
1179040	1180040	キズナの
1180040	1181040	描き方がさ
1181040	1182040	二年生は
1182040	1183040	割と
1183040	1184040	何かその
1184040	1185040	何
1185040	1186040	できないところから
1186040	1187040	描いた
1187040	1188040	4人だったから
1188040	1189040	あやで
1189040	1190040	めちゃくちゃ色濃く
1190040	1191040	メンバーも
1191040	1192040	ザっていうのが
1192040	1193040	多分
1193040	1194040	描かれてるけど
1194040	1195040	私的に
1195040	1196040	3期生は
1196040	1197040	ザを
1197040	1198040	描かなくても
1198040	1199040	一瞬のその
1199040	1200040	今
1200040	1201040	さゆが
1201040	1202040	見つけてた瞬間で
1202040	1203040	ザって
1203040	1204040	くるこの
1204040	1205040	一瞬が
1205040	1206040	マジで
1206040	1207040	私
1207040	1208040	尊くて
1208040	1209040	マジで分かる
1209040	1210040	大好き
1210040	1211040	本当に
1211040	1212040	確かにね
1212040	1213040	いいよね
1213040	1214040	結構
1214040	1215040	結構
1215040	1216040	あの2人だったら
1216040	1217040	どの程度
1217040	1218040	2人で
1218040	1219040	コミュニケーション
1219040	1220040	取れるかね
1220040	1221040	みたいな
1221040	1222040	目合わせて笑う
1222040	1223040	もう
1223040	1224040	思いっきり笑う
1224040	1225040	ってよりは
1225040	1226040	みたいな
1226040	1227040	微笑みな感じが
1227040	1228040	しそうだよね
1228040	1229040	みたいな
1229040	1230040	結構
1230040	1231040	いつも
1231040	1232040	2人で話し合って
1232040	1233040	なんかやったりは
1233040	1234040	してるかもしれない
1234040	1235040	いい
1235040	1236040	そういうの
1236040	1237040	本当に
1237040	1238040	もっと聞きたい
1238040	1239040	気を抜くとさ
1239040	1240040	やっぱ
1240040	1241040	さくらと
1241040	1242040	ゆいなになっちゃうから
1242040	1243040	そうなんだよね
1243040	1244040	難しいよね
1245040	1246040	え
1246040	1247040	逆にさ
1247040	1248040	3年生の5人はさ
1249040	1250040	左右的に見て
1250040	1251040	視観的に
1251040	1252040	そういうのを
1252040	1253040	あえて
1254040	1255040	出す側なのか
1255040	1256040	はたまた
1256040	1257040	言わずともなのか
1257040	1258040	なんか
1258040	1259040	どう
1259040	1260040	そうだな
1260040	1261040	でもね
1261040	1262040	エンジンを組む
1262040	1263040	シーンが
1263040	1264040	描かれてるんですよ
1264040	1265040	あの
1265040	1266040	MVの中に
1266040	1267040	その中に
1267040	1268040	5人がパッて
1268040	1270040	映るところがあるんだけど
1270040	1272040	逆にも5人は
1272040	1273040	やっぱり
1273040	1274040	こう
1274040	1275040	なんていうのかな
1275040	1276040	5人の
1276040	1277040	その
1277040	1278040	絆が
1278040	1279040	あるんだけど
1279040	1280040	なんていうのかな
1280040	1281040	あ
1281040	1282040	もう笑顔で
1282040	1283040	行こうっていう感じ
1283040	1284040	ずっと
1284040	1285040	うん
1285040	1286040	なんかこう
1286040	1287040	もちろんそういうね
1287040	1288040	こう
1288040	1289040	うつむくような
1289040	1290040	シーンとかも
1290040	1291040	たまにあったりするんだけど
1291040	1292040	今回の
1292040	1293040	MVでは
1293040	1294040	やっぱりその
1294040	1295040	2、3期生の
1295040	1296040	ところを
1296040	1297040	見守るっていう
1297040	1298040	ポジションに
1298040	1299040	1期生はいるのかな
1299040	1300040	って思っていて
1300040	1301040	なんかそれを
1301040	1302040	こう笑顔で
1302040	1303040	あの
1303040	1304040	きなこちゃんのシーンとかが
1304040	1305040	あったじゃないですか
1305040	1306040	やった踊れた
1306040	1307040	みたいな
1307040	1308040	ってとこにもあるの
1308040	1309040	私大好き
1309040	1310040	あの
1310040	1311040	すみれちゃんの
1311040	1312040	分かる分かる分かる
1312040	1313040	すみれのね
1313040	1314040	すみれちゃんの
1314040	1315040	うんうんうん
1315040	1316040	めちゃくちゃ好きで
1316040	1317040	よーするには
1317040	1318040	そういうことよ
1318040	1319040	そうそうそう
1319040	1320040	見守ってる
1320040	1321040	だけどその
1321040	1322040	見守るだけじゃなくて
1322040	1323040	その見守るっていう
1323040	1324040	表情も
1324040	1325040	やっぱり過去の
1325040	1326040	あのこういうことが
1326040	1327040	あったから
1327040	1328040	今こういうことが
1328040	1329040	表情ができるんだよね
1329040	1330040	っていう
